"Mention","Frequency"
"SenatorBurr",190
"SenThomTillis",56
"TomCoburn",37
"BillLuMaye",24
"GOPHELP",22
"JerriJameson",22
"SenAlexander",22
"POTUS",21
"thehill",21
"GOPSenFinance",20
"FaceTheNation",18
"SenateMajLdr",16
"UNC_Basketball",15
"wolfblitzer",15
"FoxNews",14
"newsradio570",14
"senorrinhatch",14
"washingtonpost",14
"WXII",14
"CNNSitRoom",13
"SenAngusKing",13
"WSJ",13
"Elaine4NC",12
"SenFeinstein",12
"NDSS",11
"SenatorBarb",11
"AP",10
"NCMBC",10
"SenDanCoats",10
"WPTF",10
"CNN",9
"fayobserver",9
"NCEmergency",9
"Panthers",9
"SenateGOP",9
"SenBobCasey",9
"BretBaier",8
"BurrHQ",8
"MarkWarner",8
"Sen_JoeManchin",8
"senate_gops",8
"SenJohnMcCain",8
"wbtradio",8
"WhiteHouse",8
"autismspeaks",7
"cspan",7
"JournalNow",7
"newsobserver",7
"nytimes",7
"PatMcCroryNC",7
"RepPittenger",7
"SenatorReid",7
"SenBennetCO",7
"theobserver",7
"USATODAY",7
"ABC11_WTVD",6
"AmericanLegion",6
"BurrForSenate",6
"FoxNewsSunday",6
"FtBraggNC",6
"RepFredUpton",6
"asheville",5
"BetsyDeVos",5
"ConcernedVets",5
"dcexaminer",5
"jaketapper",5
"KellyAyotte",5
"RoyBlunt",5
"SenRubioPress",5
"SenToomey",5
"SJAFB",5
"SpeakerBoehner",5
"stevenmnuchin1",5
"UNC",5
"USMC",5
"CIA",4
"DeptVetAffairs",4
"gretawire",4
"HouseCommerce",4
"HowardCoble",4
"larry_kudlow",4
"lisamurkowski",4
"LittleLeague",4
"MarkBarrettACT",4
"marthamaccallum",4
"netanyahu",4
"NFIB",4
"NickOchsnerWBTV",4
"RepTomPrice",4
"Reuters",4
"SenatorEnzi",4
"SenTomCotton",4
"TheLeadCNN",4
"ThisWeekABC",4
"VAChair",4
"WakeForest",4
"WBTV_News",4
"WRAL",4
"1037WTIB",3
"BlueStarFamily",3
"Broncos",3
"CBSNews",3
"chucktodd",3
"DailyCaller",3
"dailytarheel",3
"DennisDMZ",3
"ElaineChao",3
"EPA",3
"FAYTECHCC",3
"FBI",3
"Forbes",3
"ForsythTechCC",3
"GovWaste",3
"GStephanopoulos",3
"iava",3
"KomenNCTriad",3
"Linda_McMahon",3
"LWCFCOALITION",3
"marcorubio",3
"myfox8",3
"NEILLMCNEWS",3
"NewsandRecord",3
"nsjnews",3
"nvca",3
"NWSWilmingtonNC",3
"Pontifex",3
"reflectornews",3
"RepRyanZinke",3
"RescueDurham",3
"RiponAdvance",3
"rollcall",3
"Sea2Sea1",3
"SenatorIsakson",3
"SenatorLankford",3
"SenBillNelson",3
"SenJohnThune",3
"senjudiciary",3
"SenPatRoberts",3
"SenSanders",3
"StarNewsOnline",3
"thekudlowreport",3
"unccharlotte",3
"US_FDA",3
"uscapitol",3
"WashTimes",3
"WFMY",3
"wnct9",3
"WWAY",3
"900thCBN",2
"ABC",2
"AlamanceCC",2
"alsassociation",2
"AmericaNewsroom",2
"ANHQDC",2
"aviksaroy",2
"battleshipnc",2
"beccaglover",2
"BobCusack",2
"BoRadio1",2
"BradandBritt",2
"BV",2
"capitalweather",2
"CBSEveningNews",2
"CDCgov",2
"CFR_org",2
"ChrisMurphyCT",2
"cityofmorganton",2
"CNNHeroes",2
"dailyrundown",2
"DareCountyEM",2
"DevinNunes",2
"DHSgov",2
"EastCarolina",2
"EnvDefenseFund",2
"fema",2
"Fidelity",2
"FoxBusiness",2
"HenryHinton1",2
"HHSGov",2
"InHealthPolicy",2
"INJO",2
"InmarInc",2
"IOBGreensboro",2
"jdickerson",2
"JeffFlake",2
"JoeBiden",2
"JohnCornyn",2
"johnthune",2
"joniernst",2
"JudgeJackson",2
"KathleenBaker2",2
"KIPPCharlotte",2
"krispykreme",2
"lbarronlopez",2
"LtGovDanForest",2
"ManhattanDA",2
"McCaskillOffice",2
"McClatchyDC",2
"McConnellPress",2
"MikeCrapo",2
"MilitaryTimes",2
"Morning_Joe",2
"nabtweets",2
"NASA",2
"NCCaniac42",2
"NCCU",2
"NCGOP",2
"ncmilitary",2
"NCNationalGuard",2
"NDiscoveryAcad",2
"newshoundbrown",2
"NGA_GEOINT",2
"NovaMBB",2
"nranews",2
"NSAGov",2
"NWSRaleigh",2
"ODNIgov",2
"PackMensBball",2
"PattyMurray",2
"PhDTash",2
"politico",2
"POLITICOPro",2
"RepReneeEllmers",2
"Rock92",2
"RonWyden",2
"salisburypost",2
"SangerNYT",2
"SecBurwell",2
"SenateDems",2
"SenatorBoxer",2
"SenatorHarkin",2
"SenatorHatch",2
"SenatorStrange",2
"SenatorWicker",2
"SenCapito",2
"SenCoryGardner",2
"SenDeanHeller",2
"SenGillibrand",2
"SenJeffMerkley",2
"SenTedCruz",2
"SenWarren",2
"SONC_BeAFan",2
"SpeakerRyan",2
"SpecialReport",2
"StartingPtCNN",2
"TheHillEvents",2
"TheIJR",2
"thetimesnews",2
"ThomTillis",2
"TODAYshow",2
"UNCWilmington",2
"usairforce",2
"USArmy",2
"uscoastguard",2
"USGAO",2
"USTreasury",2
"VGAgolf",2
"WakeFB",2
"weeklystandard",2
"WLOS_13",2
"WSJopinion",2
"wsoctv",2
"wwpinc",2
"wxbrad",2
"410Hogan",1
"440AW",1
"60PlusAssoc",1
"82ndABNDiv",1
"AARP",1
"AARPNC",1
"ABAesq",1
"ABATIPS",1
"abcnews",1
"ADouglasNews",1
"AEI",1
"AEInews",1
"Al_Drago",1
"AliABCNews",1
"AliWatkins",1
"alsncchapter",1
"ALZIMPACT",1
"amyklobuchar",1
"ANANursingWorld",1
"AnderCrenshaw",1
"anthonyfoxx",1
"aperturecinema",1
"ashevillehumane",1
"AshevilleWBB",1
"ATFHQ",1
"Austin___Cook",1
"autismvotes",1
"Avik",1
"BarackObama",1
"BeauMinnick",1
"belkbowl",1
"BenSasse",1
"benyc",1
"BetoORourke",1
"Big12Conference",1
"BigJohnDC",1
"BillHemmer",1
"BillHolman4",1
"bittyandbeaus",1
"BloombergTV",1
"Blueberrier0341",1
"BlueRidgeNow",1
"bobschieffer",1
"BoThompsonWBT",1
"BPC_Bipartisan",1
"BreitbartNews",1
"BrianCress",1
"BrianFox46",1
