"Mention","Frequency"
"Vikings",10
"jtimberlake",9
"SenTinaSmith",8
"SenateAgDems",7
"HELPCmteDems",5
"IndianCommittee",4
"WCCO",4
"EnergyDems",3
"jimmyfallon",3
"mncorn",3
"MNFarmersUnion",3
"MNNationalGuard",3
"PattyMurray",3
"POTUS",3
"amyklobuchar",2
"CFPB",2
"cityofsaintpaul",2
"CommerceGov",2
"FallonTonight",2
"FCC",2
"IEABirol",2
"ISD281",2
"MayorDaveKleis",2
"melvincarter3",2
"MemberOwned",2
"MNagriculture",2
"MNcounties",2
"mnmed",2
"MNSoyGrowers",2
"MNSuperBowl2018",2
"MNsure",2
"NewDay",2
"SenateDemocrats",2
"SenateDems",2
"SenatorHeitkamp",2
"SenDuckworth",2
"SenJeffMerkley",2
"tptAlmanac",2
"USRepRickNolan",2
"WyomingMachine",2
"934AirliftWing",1
"amprog",1
"andrewzimmern",1
"birkie",1
"CCRSolar",1
"ChrisCuomo",1
"CityMinneapolis",1
"CleanAirMoms",1
"cleanenergymn",1
"CloseUp_DC",1
"cmnyfc",1
"DrJoyceEster",1
"FairviewHealth",1
"ffmayorben",1
"FreshEnergy",1
"FuelsAmerica",1
"HAFAfarmers",1
"HHHSchool",1
"hoopsbrewing",1
"HouseGOP",1
"IlhanMN",1
"IndignantMN",1
"Interior",1
"Jacob_Frey",1
"JRosenworcel",1
"kevinpaap",1
"KlabundeBryan",1
"Latinocdc",1
"lisamurkowski",1
"LRH_Health",1
"LSPnow",1
"Meals_on_Wheels",1
"MinnStateEdu",1
"MNAFLCIO",1
"mndnr",1
"MNFarmBureau",1
"MNhospitals",1
"mnprivcolleges",1
"MrsOverdahl",1
"NPElementary",1
"PatKopViolin",1
"PB_News",1
"pheasants4ever",1
"PHEgov",1
"PJConnors",1
"RepTomEmmer",1
"RRFNWick",1
"SenAlexander",1
"SenatorBaldwin",1
"SenatorHassan",1
"SenatorShaheen",1
"SenDougJones",1
"SenMarkey",1
"SenSherrodBrown",1
"SenStabenow",1
"SenWarren",1
"steelworkers",1
"SteveDaines",1
"thespco",1
"ThinkSmallMN",1
"timkaine",1
"TinaSmithMN",1
"tpt",1
"UMMorris",1
"UMNews",1
"UMNmarch",1
"USDA",1
"USDOL",1
