"Mention","Frequency"
"ACSCANRI",3
"AmosHouse",3
"Amtrak",3
"AndyMoffit",3
"BackyardFoodCo",3
"BayViewAcademy",3
"boyscouts",3
"CityYearPVD",3
"clairecmc",3
"CNBC",3
"CNNSitRoom",3
"council4econed",3
"CoventryOakers",3
"CSEARI",3
"cumberlandfarms",3
"CWEtalk",3
"DanieleInc",3
"EdesiaNutrition",3
"ENERGY",3
"Equifax",3
"FirstWorksRI",3
"FoxNewsSunday",3
"Gansettbeer",3
"gencitizen",3
"HardballChris",3
"HealthyBrown",3
"HHSGov",3
"Interior",3
"ItalyinUS",3
"JWUProvidence",3
"kathyprojo",3
"LGDanMcKee",3
"LittleLeague",3
"LynnArditi",3
"MLB",3
"MomsDemand",3
"Mr_Hassell",3
"nature_org",3
"NewportJazzFest",3
"NIH",3
"NIST_MEP",3
"NWSBoston",3
"OutFrontCNN",3
"Provchamber",3
"ProvidenceRI",3
"Provwater",3
"PruSpirit",3
"ReachOutReadRI",3
"RepLloydDoggett",3
"RepMcGovern",3
"RI_CRMC",3
"RI_STAC",3
"RICAGV1",3
"RIHistory",3
"RIHospital",3
"RIHospitality",3
"RILatinoArts",3
"rimushroom",3
"risd",3
"RIStatePolice",3
"RIStudentLoan",3
"RIVolunteers",3
"RobotBlockParty",3
"SecShulkin",3
"segreenhouse",3
"SenateSAA",3
"SenatorMenendez",3
"SenatorTimScott",3
"SenBrianSchatz",3
"SenDanSullivan",3
"SenGillibrand",3
"serve_ri",3
"SkillsUSARI",3
"SocialSecurity",3
"SpartanPrideRI",3
"tenygross",3
"tony_tpetrarca",3
"Travlandleisure",3
"US_EDA",3
"US_FDA",3
"USFWSNortheast",3
"VAProvidence",3
"violadavis",3
"washingtonpost",3
"WaterFireProv",3
"WatsonInstitute",3
"WEHDC",3
"ywca_ri",3
"1_neighborhood",2
"AGKilmartin",2
"ALALibrary",2
"AmerAcadPeds",2
"AmericanCancer",2
"AP",2
"APA_Planning",2
"ArmyWP_Football",2
"ASlavitt",2
"BeTheMatch",2
"BillMalinowski",2
"bps_ri",2
"bricksandmurals",2
"CADCA",2
"CENTCOM",2
"CFFire1",2
"CFR_org",2
"CharihoRegional",2
"chem_ed",2
"ChezPascal",2
"ChrisCoons",2
"chriswhickling",2
"citizensclimate",2
"CityofWoon",2
"CityYear",2
"CivicEducation",2
"civilrightsorg",2
"CleanAirMoms",2
"CMNHospitals",2
"CNASdc",2
"CNNnewsroom",2
"CNNSotu",2
"CoachCooleyPC",2
"ColemiddleEG",2
"ConsumersUnion",2
"CoryBooker",2
"crowleyCNN",2
"CurtisCornerMS",2
"dailyrundown",2
"DAVHQ",2
"DavidMoscarelli",2
"deertickmusic",2
"DeltaDental",2
"DMKennedy",2
"Earthjustice",2
"EBCAP",2
"EndaKennyTD",2
"ErinBurnett",2
"FaceTheNation",2
"FarmFreshRI",2
"fidelco",2
"fosterforward",2
"gailciampa",2
"gammtheatre",2
"GaspeeDay",2
"GE_Digital",2
"GenDunford",2
"GhostPanther",2
"glaad",2
"GrahamBlog",2
"GreggsUSA",2
"GrowSmartRI",2
"hardball",2
"HealthSourceRI",2
"HELPCmteDems",2
"HendrickenHawks",2
"HHFoundation",2
"HighlanderChart",2
"ICERM",2
"indowncitypvd",2
"Intuit",2
"J_Bissonnette",2
"JeffersonAwards",2
"JMackinday",2
"JNJNews",2
"JohnDeLucaABC6",2
"johngpare",2
"JulianCastro",2
"JulianneLimaTV",2
"karenleez",2
"KatyTurNBC",2
"KennedyPlazaPVD",2
"kmulvane",2
"Latorrenicola",2
"librarycongress",2
"LLsoftball",2
"madeleine",2
"MarchofDimes",2
"MatFrancoMagic",2
"maziehirono",2
"mindefensa",2
"Morning_Joe",2
"MRSmithAP",2
"NancyPelosi",2
"NASA",2
"NatGeo",2
"NationalGuard",2
"NationalService",2
"NatlBlueRibbon",2
"NayattLibrary",2
"NBC10_Bill",2
"NBC10_Dan",2
"NBC10_Katie",2
"NBC10_Kelly",2
"NBC10_Mark",2
"NBC10_RJ",2
"NCLAdvocacy",2
"NEAJaneChu",2
"NEAToday",2
"NEED_Project",2
"NeilDSteinberg",2
"NEIWPCC",2
"NIAIDNews",2
"NormanBirdS",2
"NUWCNewport",2
"ODNIgov",2
"OldSlaterMill",2
"PanCAN",2
"PattyMurray",2
"PawtucketSup",2
"PEMAEOC",2
"PEPFAR",2
"phileil",2
"PinpointWXTeam",2
"POAHCommunities",2
"Pride_RI",2
"ProgresoLatino",2
"ProvCM",2
"ProvPlan",2
"PVDCityArts",2
"ReaganDefense",2
"RepKClark",2
"RhodyBeat",2
"RI_DLT",2
"riaea",2
"RichSalit",2
"RIFastFerry",2
"RIJumpStart",2
"RIRedCross",2
"RISDEAF",2
"RIVeterans",2
"robportman",2
"rollcall",2
"RonWyden",2
"SAMInstitute",2
"SBA_NewEngland",2
"SBGC2C",2
"SCOTUSnom",2
"SecretaryJewell",2
"SenAngusKing",2
"SenateMajLdr",2
"SenatorBaldwin",2
"SenatorDole",2
"SenatorLeahy",2
"SenCapito",2
"SenCarlLevin",2
"SenDonnelly",2
"SenDuckworth",2
"SenMarkey",2
"SenSanders",2
"SkillsUSA",2
"SORhodeIsland",2
"southcomwatch",2
"SquawkCNBC",2
"StateDept",2
"tallulahstweet",2
"TFARhodeIsland",2
"thehill",2
"TheJusticeDept",2
"tickencounter",2
"tjdelsanto",2
"TMurphyRI",2
"TownofWesterly",2
"transportworker",2
"trinityrep",2
"UNFI",2
"UPS",2
"URI_GSLIS",2
"URINews",2
"US_IMLS",2
"US_Stratcom",2
"usairforce",2
"USATODAY",2
"USDA_NRCS",2
"USDANutrition",2
"USICHgov",2
"USPS",2
"ussoccer",2
"USYouthSoccer",2
"VFWHQ",2
"VP",2
"WarwickMall",2
"WarwickRI",2
"WestElmwoodHDC",2
"wheelerschool",2
"white_tim",2
"womenandinfants",2
"YearUp",2
"YouthBuildProv",2
"_JoeyAlexander",1
"_MealsOnWheels",1
"2CollegeNetwork",1
"4H",1
"60Minutes",1
"82ndABNDiv",1
"AACTE",1
"AANP_NEWS",1
"ABFalecbaldwin",1
"AC360",1
"ACPinternists",1
"ActiveRetirees",1
"adamlgreenman",1
"AdvisingCorps",1
"AdvocatesIM",1
"afterschool4all",1
"afterschoolri",1
"agreilingkeane",1
"AGSchneiderman",1
"AICURI",1
"ALAGirlsNation",1
"AlanTenreiro",1
"alexandani",1
"AlexandraCowley",1
"alfranken",1
"AlishaPina",1
"alittlejelee",1
"AliVelshi",1
"AllieCurtisRI",1
"AlliesDonuts",1
"alsa_ri",1
"ALSPublicPolicy",1
"alyssaksilva",1
"alzassociation",1
"AmbKawar",1
"AmCollSurgeons",1
"AmDiabetesAssn",1
"AmericanExpress",1
"AmericanLegion",1
"AmericanOandP",1
"AmeriCorpsVISTA",1
"AmtrakNEC",1
"amyklobuchar",1
"AnaCabrera",1
"ANCA_DC",1
"AndrewAugustus",1
"andrewrsorkin",1
"AndyKindler",1
"AnitaBaffoni",1
"AquidneckLand",1
"AreYouDenseAdvo",1
"ArmyWP_Softball",1
"ARPAE",1
"ArthritisFdn",1
"artistresidency",1
"AS220",1
"ASFMS_Falcons",1
"askgeorge",1
"AspenAerogels",1
"AssocPHON",1
"Atul_Gawande",1
"AtYourLibrary",1
"AusAmbUSA",1
"AutismProjectRI",1
"AvaNonToxic",1
"Bakes4Bc",1
"BarbaraAnnRI",1
"BBBSOS",1
"beardfoundation",1
"BeckyQuick",1
"BeckyWhitley80",1
"BenFolds",1
"BenjaminDHunter",1
"BennettCartoons",1
"Bennysstores",1
"BettyCrowley",1
"BGCA_Clubs",1
"BGCPawt",1
"biannagolodryga",1
"BillKoch25",1
"blackheritageRI",1
"BldgTrdsUnions",1
"BloombergTV",1
"blountfinefoods",1
"BlueAngels",1
"bms_ri",1
"BobbyScott4VA3",1
"bobschieffer",1
"BorenAwards",1
"BostonGlobe",1
"bostonmarathon",1
"BowensWharf_RI",1
"BraddJaffy",1
"BretBaier",1
"BrewersAssoc",1
"briancwise",1
"BristolRI",1
"BrownandProv",1
"Bryant_Lax",1
"BryantWLax",1
"buylocalri",1
"BVPrep",1
"bw51official",1
"cablecarcinema",1
"CACTConline",1
"Campaign4Kids",1
"Canal_District",1
"CannonCharlie",1
"carenewengland",1
"CarleneFonseca",1
"CarliLloyd",1
"carlosrodas77",1
"CarlosTobon",1
"carnegiehall",1
"Carole_King",1
"carrieunderwood",1
"casholman",1
"CB_Stem_Cells",1
"CBisogniero",1
"CCAInstitute",1
"CCAPORG",1
"CCCommunityCent",1
"ccianet",1
"CentKnights",1
"CFF_MassRI",1
"CFPBMilitary",1
"CFRI1834",1
"CFUNDInstitute",1
"cgfund",1
"ChaceisChace",1
"ChadCBPP",1
"CharlestownRI",1
"ChelsPriestABC6",1
"chiachess",1
"ChiChiWu8",1
"ChiefPentSpox",1
"ChildDefender",1
"childrenscause",1
"ChoicesProgram",1
"CHSELibrary",1
"CIDIoutreach",1
"CierraReporter",1
"citybeautiful",1
"CityofEastProv",1
"clairemc",1
"classicist",1
"cleverhoods",1
"CLPHA",1
"CMSGov",1
"CNET",1
"CNTraveler",1
"COBRE_CCRD",1
"ColAmbPinzon",1
"collegevisions",1
"CommerceGov",1
"CommonCause",1
"commoncauseri",1
"ConanOBrien",1
"Condor_America",1
"ConsumerReports",1
"cooperhewitt",1
"COPSOffice",1
"CornwallStephen",1
"CorpsNewEngland",1
"CostsOfWar",1
"cowanchristianh",1
"craigmelvin",1
"CranstonSenior",1
"cspanradio",1
"Cumberland_fest",1
"CumberlandRI",1
"cvspharmacy",1
"cyndilauper",1
"DanceEmily11",1
"dayoneri",1
"ddukcevich",1
"deanews",1
"DeanHeller",1
"debraruh",1
"Dee1music",1
"DefenseIntel",1
"deftdelicious",1
"DelsLemonade",1
"DepSecDefWork",1
"dianeyentel",1
"dii_of_ri",1
"DiscoverWarren",1
"DispatchAlerts",1
"DKIInstitute",1
"donita22",1
"DOPortugalRI",1
"Doris_DLS",1
"dougmillsnyt",1
"DowJones",1
"downcitydesign",1
"drewthall",1
"drum10thmtn",1
"DscvrNewport",1
"DSenFloor",1
"DSSRhodeIsland",1
"DuncanGolestani",1
"dunkindonuts",1
"DunkinDonutsCtr",1
"Eagles",1
"EarlStewartJr",1
"EBB_RI",1
"EconProgressRI",1
"edfunding",1
"EDGreenRibbon",1
"ediblerhody",1
"edmpirg",1
"eesionline",1
"EGHSmatters",1
"EHRobertsRI",1
"EJDionne",1
"ELaffGarb",1
"elizabethforma",1
"EmergencyDocs",1
"endrapeoncampus",1
"EnergyRI",1
"eng6511",1
"eniedowski",1
"EnvDefenseFund",1
"Equinox",1
"EricHalperinTV",1
"EricJosephBeane",1
"espn",1
"EUintheUS",1
"everykidinapark",1
"ezraklein",1
"FarSounder",1
"FCC",1
"FederalHillRI",1
"FedericaMog",1
"FHFA",1
"FixOurSchoolsRI",1
"Fly_Norwegian",1
"FlyFrontier",1
"foodbynorth",1
"forestservice",1
"FoxNews",1
"FrankDSanchez",1
"FreeFileTaxes",1
"FullCircleHome1",1
"FuzionDesigninc",1
"GatorsSwimDv",1
"gen_jackkeane",1
"generalelectric",1
"GeraldFSeib",1
"GErenewables",1
"GerryConnolly",1
"gform",1
"GilletteStadium",1
"GinaPicard",1
"girlscouts",1
"GoLocalProv",1
"goodfoodawards",1
"GoogleDoodles",1
"GOPHELP",1
"GoRhodyRams",1
"gottahavesol",1
"GovBoard",1
"GPSJenn",1
"GQMagazine",1
"graciesprov",1
"GreencoreGroup",1
"GroovPinCorp",1
"GSO_URI",1
"GuardMagazine",1
"GVaspol",1
"gwaynemiller",1
"HaiderAlAbadi",1
"HallieJackson",1
"HarringtonURI",1
"Harvard_Law",1
"Hasbro",1
"HasbroNews",1
"HeadStartgov",1
"HealthyHousing",1
"Heather_Abbott1",1
"herreshoffmm",1
"HopeGlobal",1
"HospiceAction",1
"hospitals4kids",1
"HouseDemocrats",1
"HouseofLubold",1
"HowardMortman",1
"HRC",1
"HUDNewEngland",1
"hummel_report",1
"hwinkler4real",1
"HyattNewportRI",1
"IanBrzezinski",1
"igus_Inc",1
"impactskatepark",1
"IndianEmbassyUS",1
"IndivisibleRI",1
"IndivisibleTeam",1
"InhofePress",1
"InnovateRI",1
"IrishTimesWorld",1
"IslandMovingCo",1
"ISPNprovidence",1
"IWPResearch",1
"j_collins91",1
"j_littlewood",1
"j_santossilva",1
"JA_USA",1
"jaketapper",1
"jamestownfish",1
"JaneGoodallInst",1
"JapanEmbDC",1
"JARhodeIsland",1
"JDRF",1
"JeffFlake",1
"JeremyDuffy",1
"Jill_PDCenter",1
"jimsciutto",1
"JjohnsonJennie",1
"JoanLunden",1
"JoelOsteen",1
"JoeNBC",1
"joepaolinojr",1
"JoeSquawk",1
"John_Robitaille",1
"JohnJHarwood",1
"JohnKerry",1
"johnrobertsFox",1
"JordanSpieth",1
"july4BristolRI",1
"jwiggs85",1
"karendeyoung1",1
"Kat9593",1
"KathyBorchers",1
"kboughida",1
"KelloggSchool",1
"KellyAyotte",1
"kellymcevers",1
"KellyNevinsWFRI",1
"kencen",1
"KenHopkinsJr",1
"KingstonFireRI",1
"kitkatkate14",1
"KJP",1
"LArditi",1
"LaurenWilli23",1
"LCVoters",1
"leadingageri",1
"learningcommty",1
"Lesdoggg",1
"LisaGuillette",1
"LISC_AmeriCorps",1
"LIVESTRONGADV",1
"LiveUnited",1
"LLSinRI",1
"LLSusa",1
"LMSRI",1
"localfood",1
"LorettaLynch",1
"LouFerrigno",1
"LouiseSeitsing",1
"LtGovRoberts",1
"lucaanddanni",1
"LucysHearth",1
"LULAC",1
"marchmadness",1
"marcorubio",1
"margbrennan",1
"mariacap",1
"markpatinkin",1
"MarkWarner",1
"martavmarta",1
"MartinHeinrich",1
"MartinWildcats",1
"mattbc",1
"MattsMagicBrwne",1
"MayorPetty",1
"MCUFoundation",1
"Medium",1
"meredithvieira",1
"Michael_Comella",1
"MichaelSLinden",1
"michmuscatello",1
"Middletown411",1
"MikeCrapo",1
"Milbank",1
"MilitaryOfficer",1
"Misquam",1
"MissAmericaRI",1
"MIT",1
"MITPolice",1
"mjhobin",1
"MNDInc",1
"MoeMcD423",1
"mohrlibrary",1
"MorningEdition",1
"morningmika",1
"MosesBrown",1
"mrkrynlds",1
"mssociety",1
"MTP",1
"MusicRicks",1
"muzic53",1
"mwlippert",1
"MyPASA",1
"NAACPprovidence",1
"nalac_arts",1
"NALC_National",1
"NAMM",1
"Narragansett_RI",1
"NASEO_Energy",1
"National",1
"NatlMarineEd",1
"NavalAcademy",1
"NavtejSarna",1
"NavyLeagueUS",1
"nbc_10",1
"NBC10_Barbara",1
"NBC10_Cierra",1
"NBC10_Michelle",1
"NBCAGT",1
"NBCNewsPR",1
"NBTStweets",1
"NCHVorg",1
"NDDUnited",1
"neapwa",1
"NEARhodeIsland",1
"nebhe",1
"NECouncil",1
"NECsports",1
"NEDistance",1
"NewDay",1
"NewportCreamery",1
"Newportfolkfest",1
"NEWPORTJAZZ",1
"newportshipyard",1
"NFBRI",1
"Ng_Eng_Hen",1
"NGreeneMidSch",1
"NHC_Atlantic",1
"NHLBruins",1
"NICERIBOY",1
"nickinglis",1
"nicole_delanos",1
"NIEHS",1
"NIHFunding",1
"NLEOMF",1
"NobelPrize",1
"NoradNorthcom",1
"nowthisnews",1
"NPCA",1
"NPG",1
"nprAudie",1
"nprmusic",1
"NRAEF",1
"NRI_Chamber",1
"NSAGov",1
"NSFSBIR",1
"NUCA_RI",1
"NW_NerdScholar",1
"NWS",1
"NYFed_News",1
"NYTimesWordplay",1
"OAK_Updates",1
"OceanHouseRI",1
"olisri",1
"OlneyvilleNYSys",1
"OpenDoorsRI",1
"OpenTable",1
"OSJobLot",1
"OurOcean",1
"OVACInfo",1
"Oysterfestri",1
"PacificCommand",1
"PackagingMore",1
"pamocracy",1
"PanCANRI",1
"PatPatriot",1
"PatrickMurphyPA",1
"PBS",1
"PCAOB_News",1
"PCAthletics",1
"PeaseGold",1
"Pele",1
"PennyPritzker",1
"peoplemag",1
"PersimmonRI",1
"PeteMangione",1
"PeterFKilmartin",1
"PeterWestmacott",1
"PicknPull",1
"PMBreedlove",1
"PoetryOutLoud",1
"PolishEmbassyUS",1
"poroshenko",1
"PortsmouthHS_RI",1
"PowerLunch",1
"PPSD_ADVANCE",1
"PranziCatering",1
"prcotter",1
"PreserveRI",1
"PriorityCharter",1
"projopaul",1
"ProjoPhoto",1
"ProvFirefighter",1
"ProvPort",1
"psd_ri",1
"PVA1946",1
"PVCougars",1
"pvdmenssoccer",1
"PwtArtsFest",1
"RCAF_ARC",1
"RealBankReform",1
"RealDeanCain",1
"realDonaldTrump",1
"REI",1
"repbobbyscott",1
"RepDanKildee",1
"repgracediaz",1
"RepJeffMiller",1
"repjohnlewis",1
"RepLoBiondo",1
"RepMikeRogers",1
"RepRubenGallego",1
"RepSinema",1
"RepSpeier",1
"RhodeIsland_NOW",1
"rhodeislandsg",1
"RhodyFreshMilk",1
"RI_CCL",1
"RI_Wing_CAP",1
"RIAEYC",1
"riaflcio",1
"riarteducator",1
"RIASP6",1
"RIBHDDH",1
"ribook",1
"RIBristol",1
"Richmond_RI",1
"RIConvention",1
"RIEEAConnects",1
"riema",1
"RIFilmFest",1
"RIForward",1
"RIFuture",1
"Rigamajig",1
"RIINBRE",1
"rilalibs",1
"RILatinoStories",1
"RIMarineTrades",1
"RIMEAorg",1
"RIOysterTrail",1
"ripa_ecp",1
"ripbs36",1
"RIPEC_",1
"RIPTA_RLine",1
"RIQI_Org",1
"RISDExEd",1
"ristac",1
"RIVetsDirector",1
"RnDTechInc",1
"robert_a_blair",1
"RobertsMSNBC",1
"RobGronkowski",1
"RockyHillSchool",1
"ronaldreagan40",1
"Rotary",1
"rowi1636",1
"RoyBlunt",1
"RPublicService",1
"RSiegel47",1
"runmeb",1
"RuthAnnNorton",1
"RWPZoo",1
"RWULaw",1
"Sabina_Matos",1
"SanacoreChris",1
"sararuh",1
"SaveTheBaySwim",1
"SavetheChildren",1
"SaveTibetOrg",1
"SchLibRI",1
"schoolnurses",1
"ScrippsBee",1
"Seahawks",1
"SEC_Energy",1
"SEC_News",1
"SenateFinance",1
"SenateGOP",1
"SenatorBegich",1
"SenatorCarper",1
"SenatorEnzi",1
"SenatorHarkin",1
"SenatorIsakson",1
"SenatorJackReed",1
"senatorpichardo",1
"SenatorRounds",1
"SenatorShaheen",1
"SenatorWicker",1
"SenBennetCO",1
"SenBillNelson",1
"SenBobCasey",1
"SenJeffMerkley",1
"SenJoniErnst",1
"SenPatRoberts",1
"SenRonJohnson",1
"SenSusanCollins",1
"SenThadCochran",1
"SFenlonABC6",1
"SfNtweets",1
"ShalaneFlanagan",1
"ShaunOMB",1
"SheaPrincipal",1
"ShellfishFarmer",1
"ShelterPVD",1
"SHLarsonLMS",1
"shopivoryella",1
"SHSSentinels",1
"shunicke",1
"sierrabarter",1
"SlaveryJustice",1
"SmithsonianMag",1
"southsideclt",1
"SouthwestAir",1
"SpeakerBoehner",1
"SpecialOlympics",1
"SpecialReport",1
"springsteen",1
"SRuhle",1
"SSestanovich",1
"SSHSA",1
"StanfordEd",1
"Starbucks",1
"stavridisj",1
"SteveKornacki",1
"SteveScalise",1
"stophandguns",1
"studentvets",1
"SuperBowl",1
"Supfortunato",1
"SusieKitchens",1
"Suzy4Smithfield",1
"TabBep",1
"tacvairlines",1
"TalktoWPL",1
"tammyecho",1
"tamronhall",1
"Taps4America",1
"TeamDepot",1
"teamupstream",1
"tedcruz",1
"tellart",1
"TennisHalloFame",1
"tfeltner",1
"the_old_guard",1
"thebigshort",1
"thefix",1
"TheHPAlliance",1
"thejointstaff",1
"TheLeadCNN",1
"theOFDA",1
"thepanamacanal",1
"TheRyanCenter",1
"thesimplegreek",1
"thesteelyard",1
"TheTimesofPawt",1
"thetowndock",1
"TheValerieJune",1
"TheWARMCenter",1
"TheWeek",1
"thewesterlysun",1
"thinkprogress",1
"ThomasARoberts",1
"timkaine",1
"TodaysDAR",1
"tolmanadmin",1
"TomaquagMuseum",1
"TomBledsoeMD",1
"TomCoburn",1
"tomhanks",1
"tomlafauci",1
"TomPorterDC",1
"Toms_BaoBao",1
"TravelGov",1
"TrueColorsFund",1
"TurnaroundArts",1
"Twitter",1
"UA_Local_51",1
"UFDRI",1
"united",1
"URI_CEPS",1
"URI_Leadership",1
"URI_MU",1
"URI_Pharmacy",1
"URICRC",1
"US_EUCOM",1
"US_TRANSCOM",1
"USAfricaCommand",1
"USAID",1
"USAIDGH",1
"USArmyOldGuard",1
"USATODAYcollege",1
"usatodaytravel",1
"USCIS",1
"uscm",1
"uscoastguard",1
"USCPSC",1
"USCyberCommand",1
"USDA_AMS",1
"usdafsa",1
"USDOJ",1
"USDOTFRA",1
"USEmbassyKabul",1
"USEmbassySeoul",1
"USFWS",1
"usfwshq",1
"USFWSRefuges",1
"USGAO",1
"USICD",1
"USMarineCorps",1
"USNavyResearch",1
"uspirg",1
"USSArizona",1
"USSupremeCourt",1
"verizon",1
"VFWAuxiliary",1
"VictorMercurio",1
"vimalap",1
"visitingazores",1
"voxdotcom",1
"Walgreens",1
"WarriorCanineCn",1
"WarriorThunderF",1
"WarwickCTC",1
"WarwickFD",1
"warwickripd",1
"WaveEnergyPrize",1
"WaxmanClimate",1
"WellsFargo",1
"wf_artscenter",1
"whitneyneal",1
"WildRefuge",1
"WKDev",1
"wpro",1
"WQXR",1
"WRWC",1
"WW1CC",1
"WWHSWizardPride",1
"WWIIFoundation",1
"WYSE_Mason",1
"YahooNews",1
"YearUpPVD",1
"YoSoyDUSA",1
"yourURIevents",1
"YushinAmerica",1
"Zagat",1
"ZenionGreg",1
"zeus30hightower",1
