"Mention","Frequency"
"SenJohnHoeven",115
"NDNationalGuard",40
"myUND",30
"NDSU",30
"GrandSkyND",29
"SenatorHeitkamp",28
"NDSUfootball",26
"USDA",26
"IndianCommittee",24
"UNDmhockey",22
"amyklobuchar",18
"usairforce",16
"FMWFChamber",15
"MAFBPA",15
"cityoffargo",14
"POTUS",14
"319ABW",13
"CloseUp_DC",13
"fema",13
"gfherald",13
"RepKevinCramer",13
"inforum",12
"Sen_JoeManchin",12
"TeamMinot",12
"DougBurgum",10
"SecElaineChao",10
"USDOT",9
"bistrib",8
"FoxBusiness",8
"NDFFA",8
"MissAmerica",7
"NDSUmbb",7
"northropgrumman",7
"RonWyden",7
"SenJohnMcCain",7
"USPS",7
"BobcatCompany",6
"cspan",6
"ENERGY",6
"FAANews",6
"SecretarySonny",6
"1MillionCupsFar",5
"BNSFRailway",5
"cankdeskacikana",5
"DHSgov",5
"GrandForksCity",5
"KFYRTV",5
"LigniteCouncil",5
"MSNBC",5
"NDStockmen",5
"SenateYouth",5
"StateDept",5
"umary",5
"UNDAerospace",5
"undeerc",5
"UofNorthDakota",5
"USNavy",5
"VP",5
"Basin_Electric",4
"bismanchamber",4
"Bismarck_State",4
"BSCedu",4
"Crossfire",4
"DeptVetAffairs",4
"fdome",4
"FoxNewsSunday",4
"librarycongress",4
"lisamurkowski",4
"MaxGrossfeld",4
"Minotstateu",4
"NDFarmersUnion",4
"NDMedAssn",4
"NDStateFair",4
"NorskHostfest",4
"SanfordHealth",4
"SenatorKirk",4
"SenJohnBarrasso",4
"SenJohnThune",4
"SONorthDakota",4
"taubemuseum",4
"UNDfootball",4
"UnitedTribesND",4
"USACEHQ",4
"washingtonpost",4
"701Coworking",3
"ACT",3
"ahcancal",3
"aprilbaumsaway",3
"ArthritisFdn",3
"Atlantic_LIVE",3
"BuffaloMuseumND",3
"CNN",3
"DOE_SC_NSB",3
"EPA",3
"EvolveGF",3
"FargoBabeRuth",3
"FargoMoorhead",3
"forestservice",3
"GovernorPerry",3
"HUDgov",3
