"Mention","Frequency"
"realDonaldTrump",27
"POTUS",22
"SenJoniErnst",17
"PatGrassley",6
"ChuckGrassley",4
"DesMoinesMetro",2
"IowaCulture",2
"IowaStateFair",2
"RepDavidYoung",2
"SenatorTimScott",2
"ArgoJournal",1
"BenSasse",1
"BigShowFarm",1
"brentroske",1
"Briellekbeck",1
"carleya_18",1
"claire_collins2",1
"CycloneMBB",1
"dmreg",1
"DMRevans",1
"EconomicAllianc",1
"EPA",1
"FirstBook",1
"FriendsforZach",1
"HyVee",1
"iaaccelerator",1
"idaveprice",1
"iowafuel",1
"IowaHoops",1
"IowaWBB",1
"jcg6pack",1
"KaylaBanwarth2",1
"MainSt4GrowthIA",1
"papadanf",1
"parvent",1
"rebeccaballhaus",1
"reslDonaldTrump",1
"SenatorBarb",1
"SenCapito",1
"SenJohnThune",1
"SpeakerUpmeyer",1
"TaylorPavlock",1
"teaIDonaIdTrump",1
"theNRC",1
"theturkeyfan",1
"UNImbb",1
"YoungForIowa",1
