"Hashtag","Frequency","screen_name"
"DreamAct",84,"SenatorDurbin"
"Trumpcare",37,"SenatorDurbin"
"DreamActNow",26,"SenatorDurbin"
"DREAMers",22,"SenatorDurbin"
"4profit",21,"SenatorDurbin"
"Dreamers",21,"SenatorDurbin"
"GOPTaxScam",20,"SenatorDurbin"
"SaveDACA",16,"SenatorDurbin"
"DACA",15,"SenatorDurbin"
"SCOTUS",14,"SenatorDurbin"
"GetCovered",12,"SenatorDurbin"
"ACA",10,"SenatorDurbin"
"DefendDACA",10,"SenatorDurbin"
"TrumpCare",10,"SenatorDurbin"
"HereToStay",8,"SenatorDurbin"
"RussianConnection",8,"SenatorDurbin"
"4profits",6,"SenatorDurbin"
"TrumpBudget",6,"SenatorDurbin"
"Dreamer",5,"SenatorDurbin"
"MuslimBan",5,"SenatorDurbin"
"TextbookBroke",5,"SenatorDurbin"
"DACAstory",4,"SenatorDurbin"
"defendDACA",4,"SenatorDurbin"
"MassDeportation",4,"SenatorDurbin"
"MonumentsForAll",4,"SenatorDurbin"
"TrumpShutdown",4,"SenatorDurbin"
"whatimreading",4,"SenatorDurbin"
"CourtsMatter",3,"SenatorDurbin"
"DACAworks",3,"SenatorDurbin"
"Enough",3,"SenatorDurbin"
"HolocaustRemembranceDay",3,"SenatorDurbin"
"JointSession",3,"SenatorDurbin"
"NoBanNoWall",3,"SenatorDurbin"
"RefugeesWelcome",3,"SenatorDurbin"
"Russianconnection",3,"SenatorDurbin"
"SyrianRefugees",3,"SenatorDurbin"
"ACAworks",2,"SenatorDurbin"
"BlackHistoryMonth",2,"SenatorDurbin"
"BRIDGEact",2,"SenatorDurbin"
"BRIDGEAct",2,"SenatorDurbin"
"FinishIt",2,"SenatorDurbin"
"GlobalGagRule",2,"SenatorDurbin"
"HACU17",2,"SenatorDurbin"
"Illinois",2,"SenatorDurbin"
"InternationalWomensDay",2,"SenatorDurbin"
"Manchester",2,"SenatorDurbin"
"MayDay2017",2,"SenatorDurbin"
"MLKDay",2,"SenatorDurbin"
"netneutrality",2,"SenatorDurbin"
"NHCW17",2,"SenatorDurbin"
"OurHomesOurVoices",2,"SenatorDurbin"
"Rohingya",2,"SenatorDurbin"
"SandyHook",2,"SenatorDurbin"
"SessionsHearing",2,"SenatorDurbin"
"SOTU",2,"SenatorDurbin"
"TBT",2,"SenatorDurbin"
"VeteransDay",2,"SenatorDurbin"
"Adelante",1,"SenatorDurbin"
"allinforkids",1,"SenatorDurbin"
"Alzheimers",1,"SenatorDurbin"
"ArborDay",1,"SenatorDurbin"
"ArcticRefuge",1,"SenatorDurbin"
"B1GMGolf",1,"SenatorDurbin"
"Bahai",1,"SenatorDurbin"
"Bahaullah200",1,"SenatorDurbin"
"BlackWomensEqualPay",1,"SenatorDurbin"
"BloodySunday",1,"SenatorDurbin"
"BooksNBros",1,"SenatorDurbin"
"Brexit",1,"SenatorDurbin"
"budget",1,"SenatorDurbin"
"buildLBNF",1,"SenatorDurbin"
"BuyAmerica",1,"SenatorDurbin"
"CBG17",1,"SenatorDurbin"
"CC1inDC",1,"SenatorDurbin"
"CesarChavezDay",1,"SenatorDurbin"
"CincodeMayo",1,"SenatorDurbin"
"CitizenshipDay",1,"SenatorDurbin"
"CJreform",1,"SenatorDurbin"
"climatechange",1,"SenatorDurbin"
"ClimateChange",1,"SenatorDurbin"
"cookingupchange",1,"SenatorDurbin"
"DarkMoney",1,"SenatorDurbin"
"DefendCFPB",1,"SenatorDurbin"
"DefendDaca",1,"SenatorDurbin"
"DRCongo",1,"SenatorDurbin"
