"Mention","Frequency"
"SenBobCorker",143
"SenAlexander",85
"realDonaldTrump",51
"FoxNewsSunday",49
"SquawkCNBC",36
"FaceTheNation",33
"StateDept",30
"CNN",29
"AmericaNewsroom",28
"MarkWarner",26
"SenatorCardin",24
"mitchellreports",23
"Morning_Joe",23
"chucktodd",21
"MeetThePress",21
"MSNBC",21
"ChrisCoons",20
"FoxNews",20
"dailyrundown",19
"UN",18
"BillHaslam",16
"Tennessean",15
"VW",15
"WhiteHouse",15
"wolfblitzer",15
"SenatorMenendez",14
"WSJ",13
"JohnKerry",12
"TimesFreePress",12
"CBSThisMorning",11
"POTUS",11
"UTKnoxville",11
"CNNSotu",10
"TheLeadCNN",10
"BPC_Bipartisan",9
"Google",9
"IJM",9
"louiegiglio",9
"SenatorIsakson",9
"thorn",9
"TNELECTRIC",9
"UNPeacekeeping",9
"USPS",9
"washingtonpost",9
"CNBC",8
"nikkihaley",8
"SenatorDurbin",8
"TerryBranstad",8
"CHAchamber",7
"garyhaugen",7
"LindseyGrahamSC",7
"NATO",7
"ONECampaign",7
"SenJohnMcCain",7
"thehill",7
"UnitedWay",7
"uscapitol",7
"DrPhilRoe",6
"IvankaTrump",6
"jaketapper",6
"jimsciutto",6
"marcorubio",6
"politico",6
"Pontifex",6
"Rotary",6
"SpeakerBoehner",6
"TBInvestigation",6
"ThisWeekABC",6
"USAID",6
"USMC",6
"WSJopinion",6
"987news",5
"BillHemmer",5
"bobschieffer",5
"CSPC_DC",5
"enditmovement",5
"Hallerin",5
"marthamaccallum",5
"morningmika",5
"nytimes",5
"SenateMajLdr",5
"SenatorHeitkamp",5
"TennesseeGuard",5
"tennesseetech",5
"TheJusticeDept",5
"theresa_may",5
"TheWilsonCenter",5
"USGLC",5
"Vol_Football",5
"AIPAC",4
"AJCGlobal",4
"AmerBanker",4
"andrewrsorkin",4
"BristolChamber",4
"CNNSitRoom",4
"cspan",4
"DavidVitter",4
"EastmanChemCo",4
"foxandfriends",4
"GrahamBlog",4
"honorair",4
"HUDgov",4
"JoeNBC",4
"JoeSquawk",4
"LeadershipTN",4
"MemphisChamber",4
"NewDay",4
"newschannelnine",4
"OrrinHatch",4
"outsidemagazine",4
"PeaceCorps",4
"pswagel",4
"RealBenCarson",4
"ReutersZengerle",4
"RhodesCollege",4
"RonRamsey",4
"StJude",4
"TNFarmBureau",4
"TODAYshow",4
"TravelGov",4
"USArmy",4
"USCBO",4
"VanderbiltU",4
"VandyBaseball",4
"AbeShinzo",3
"AEI",3
"AlHuntDC",3
"andersoncooper",3
"AP",3
"ashrafghani",3
"BloombergView",3
"CarterCenter",3
"ChattStateCC",3
"cindymccain",3
"CNASdc",3
"csmonitor",3
"dreasoning",3
"easttnstateu",3
"EndSlaveryTN",3
"federalreserve",3
"ForeignPolicyI",3
"FortCampbell",3
"greta",3
"gretawire",3
"GStephanopoulos",3
"HaiderAlAbadi",3
"HouseForeign",3
"InhofePress",3
"instagram",3
"JDRF",3
"jeffglor",3
"LGUS",3
"MBAMortgage",3
"memgrizz",3
"MunSecConf",3
"netanyahu",3
"nytopinion",3
"passioncity",3
"PEPFAR",3
"PeterCCook",3
"PostOpinions",3
"PredsNHL",3
"PruSpirit",3
"RepEdRoyce",3
"SenatorKirk",3
"SenatorWarner",3
"senorrinhatch",3
"SenRubioPress",3
"SenWarren",3
"SpeakerRyan",3
"stevenmnuchin1",3
"TimPawlenty",3
"TNBankers",3
"USATODAY",3
"wbir",3
"williamson_inc",3
"zigassoc",3
"ABlinken",2
"AEIfdp",2
"ALSTennessee",2
"ASCAP",2
"BarackObama",2
"BBCWorld",2
"BeckyQuick",2
"beckyquickcnbc",2
"BelmontUniv",2
"BloombergBNA",2
"BloombergTV",2
"BostonGlobe",2
"brett_mcgurk",2
"Broncos",2
"CCCLebanon",2
"charlierose",2
"ChattanoogaPD",2
"chattfoodbank",2
"CNBCClosingBell",2
"CNNnewsroom",2
"CNNOpinion",2
"CTR_SAIS",2
"CUFI",2
"DaytonCity",2
"DeptofDefense",2
"DeptVetAffairs",2
"dstinc1913",2
"DW_Grant",2
"FarmBureau",2
"FedEx",2
"fordstheatre",2
"ForeignPolicy",2
"FoxBusiness",2
"FOXNashville",2
"freedomhousedc",2
"FreetheSlaves",2
"GlblCtzn",2
"GM",2
"GOPHELP",2
"GreatSmokyNPS",2
"HolocaustMuseum",2
"hughhewitt",2
"HunterMuseum",2
"ISIS_MY",2
"jacklgoldsmith",2
"jdickerson",2
"jensstoltenberg",2
"JimRisch",2
"jmeacham",2
"JohnSununu",2
"JonHuntsman",2
"JRubinBlogger",2
"JSunNews",2
"K_Chamber",2
"KarlRove",2
"KellyAyotte",2
"KellyO",2
"LadyVol_Hoops",2
"LamarAlexander",2
"LaunchTN",2
"LeBonheurChild",2
"LifeSciTN",2
"lipscomb",2
"Marine_Week",2
"MarsGlobal",2
"mayorwaters",2
"McCainInstitute",2
"mdubowitz",2
"MeGovernment",2
"memphisnews",2
"Mike_Johanns",2
"MilkenInstitute",2
"NashHCC",2
"nature_TN",2
"nbc",2
"NickTimiraos",2
"Nissan",2
"NorahODonnell",2
"nyteconomix",2
"OutFrontCNN",2
"Polaris_Project",2
"PolitiFact",2
"PresidentMcPhee",2
"PresidentRuvi",2
"RebeccaJarvis",2
"RepEliotEngel",2
"RepKBrooks",2
"RiseOfRest",2
"RNicholasBurns",2
"RockCreek",2
"Sen_JoeManchin",2
"senate_gops",2
"SenateYouth",2
"senatornorris",2
"SenatorTomUdall",2
"SenCarlLevin",2
"sendavidperdue",2
"SenJohnHoeven",2
"SenScottBrown",2
"SenThomTillis",2
"SenToomey",2
"SenWhitehouse",2
"shelleygiglio",2
"ShopSmall",2
"squawkbox",2
"SusanPage",2
"ThisHour",2
"TIME",2
"TNAOR",2
"TNChamber",2
"UnionUniversity",2
"uofmemphis",2
"UofMemphisPres",2
"USAinUK",2
"USChamber",2
"USCIRF",2
"USDOT",2
"USinHolySee",2
"usjbruins",2
"USN_PDS",2
"UTKLaw",2
"utmartin",2
"vwfactoryusa",2
"wackerchemie",2
"WeBackPat",2
"wztv_fox17",2
"Yatsenyuk_AP",2
"101stAASLTDIV",1
"118thWing",1
"3onyourside",1
"7thpresident",1
"ABABankingNews",1
"AbbySass",1
"abcnews",1
"abwashbureau",1
"ADL_National",1
"AirlineAmbIntl",1
"aishach",1
"AliABCNews",1
"AlsisiOfficial",1
"ALSPublicPolicy",1
"AmbassadorGreen",1
"AmbDermer",1
"AmChamJapan",1
"AmericanLegion",1
"americanmothers",1
"AnaheimDucks",1
"andrewzimmern",1
"AndyPuzder",1
"aplusk",1
"ArletteSaenz",1
"AspenInstitute",1
"austinpeay",1
"baylorschool",1
"BBYOInsider",1
"Ben_Stuart_",1
"BennettJohnT",1
"BetsyDeVos",1
"BGAwildcats",1
"bhsdawgs",1
"blountchamber",1
"BluebirdCafeTN",1
