"Mention","Frequency"
"WSPA7OnYourSide",2
"WTOC11",2
"20FighterWing",1
"49ers",1
"abcnews",1
"ABCPolitics",1
"ACLJ",1
"adamhousley",1
"AdrianaCohen16",1
"AFPAA",1
"aimeetavares",1
"AliaRogers",1
"AllenWest",1
"Amanda_Furrer",1
"AmbassadorOren",1
"AndersonUnivSC",1
"AndysDeli_5pts",1
"Atlantic_LIVE",1
"BaylorGov",1
"BBBimmigration",1
"bearsandfords",1
"BenCardinforMD",1
"bensilverstein",1
"BillBrassard",1
"BJUPresident",1
"Bloomberg",1
"BmanBluez",1
"BMWUSA",1
"Boeing",1
"bopete",1
"bosshogswife",1
"BradandBritt",1
"breeannehowe",1
"Bridget_PJM",1
"BuzzAtTheState",1
"c_ram48",1
"Cabelas",1
"CandiceAI12",1
"carlquintanilla",1
"CarolTobias1",1
"CBSNewsPress",1
"ChasCountyGov",1
"ChickfilA",1
"ChrisTrainorSC",1
"ChrisVanHollen",1
"CHShospitality",1
"cjlake",1
"CMunozTheHill",1
"cn2news",1
"CNNPolitics",1
"cnsnews",1
"CocaColaCo",1
"Colin_Munro1",1
"ColumbiaHBA",1
"columbiasc",1
"costareports",1
"CrossfireCNN",1
"crowleyCNN",1
"csavr",1
"cspan",1
"daniro45",1
"DarrellIssa",1
"defconhill",1
"DefendDefense",1
"defense_news",1
"DeptofDefense",1
"DRUDGE_REPORT",1
"DucksUnlimited",1
"EducationSC",1
"EGrace",1
"ehasselbeck",1
"ElliottSummey",1
"ENERGY",1
"ErinBurnett",1
"Exporters4ExIm",1
"FBI",1
"florencechamber",1
"fox",1
"foxnation",1
"generalelectric",1
"ghs_org",1
"GibsonRadio",1
"GMA",1
"GovRichardson",1
"GreerChamber",1
"GvilleChamber",1
"gwenifill",1
"HeidiPrzybyla",1
"HeraldRadio",1
"HiltonWash",1
"HughHewittShow",1
"iava",1
"igorbobic",1
"IRIglobal",1
"islandpacket",1
"IsraelAtlanta",1
"IsraelinUSA",1
"IsraeliPM",1
"jaketapper",1
"jameslankford",1
"JamesRosenFNC",1
"JamieNBCNews",1
"JCalvi",1
"jcdnagundi",1
"JeanneaneMaxon",1
"JeffImmelt",1
"jeremyherb",1
"JGerardBrown",1
"JLGreenville",1
"JMKCU",1
"johngramlich",1
"JohnHageeMin",1
"JohnTwarog",1
"JonathanDixSC",1
"jonathanweisman",1
"JonEasley",1
"JordanSekulow",1
"JPDuffy",1
"jrozens",1
"kboeve",1
"KevinMcCarthy",1
"kimguilfoyle",1
"KirkBrown_AIM",1
"kkrawchenko",1
"ktumulty",1
"KyleBMercier",1
"kyleraccio",1
"lantink",1
"lcscchamber",1
"LIFEforSC",1
"limittaxesorg",1
"LindseyGraham",1
"Liz_Cheney",1
"March_for_Life",1
"markgeragos",1
"Martin_Dempsey",1
"marylesslieculp",1
"McClatchyDC",1
"McCollumAshley",1
"MegKinnardAP",1
"michaelcrowley",1
"mikekofoed",1
"military_family",1
"MOAAPrez",1
"mollyhooper",1
"motox3005",1
"MOWGVL",1
"mpoindc",1
"MUSCkids",1
"MyMyrtleBeach",1
"NAHBhome",1
"NASWAORG",1
"neighhay",1
"NFIB",1
"nielslesniewski",1
"NorahODonnell",1
"NTUF",1
"nytimes",1
"OversightDems",1
"paulhowell",1
"pdoocy",1
"piedmont_tech",1
"politicoroger",1
"POTUS",1
"Priverwolf",1
"RadioFreeRockyD",1
"ReachPhillips",1
"RedCross",1
"Reince",1
"RepDennisRoss",1
"RepJeffMiller",1
"RepLankford",1
"RepPeteKing",1
"RepShelley",1
"reptimscott",1
"ReutersZengerle",1
"RickSantorum",1
"RobertFBehre",1
"RobGodfrey",1
"rollcall",1
"russnet",1
"samyoungman",1
"SASCMajority",1
"SCETV",1
"scfirefighters",1
"scleroderma",1
"SCMaritime",1
"scrnnews",1
"SCTAC",1
"SCYouthTour",1
"Sea2Sea1",1
"seanmuserallo",1
"SenateMajLdr",1
"SenateRadioTV",1
"SenatorAyotte",1
"SenatorCardin",1
"SenatorKirk",1
"SenatorLankford",1
"SenatorMenendez",1
"SenBobCorker",1
"SenDanCoats",1
"SenJackReed",1
"SenJoniErnst",1
"SenorHamlin",1
"SharylAttkisson",1
"SRSNews",1
"SSReaney",1
"SteveMTalk",1
"StevenPageCNN",1
"SusanPage",1
"TaraCopp",1
"TaylorsPatch",1
"thekudlowreport",1
"theONLYRichG",1
"TheTodayShow",1
"thetrtribune",1
"thisweek",1
"ThomTillis",1
"tim_cook",1
"timkaine",1
"TonyBlairOffice",1
"travton",1
"TylerDBailey",1
"UofSCSG",1
"UpstateChamber",1
"USACEHQ",1
"usairforce",1
"USArmy",1
"USATODAY",1
"USChamber",1
"usembassyta",1
"ussoccer_wnt",1
"washingtonpost",1
"WashPost",1
"Wendys",1
"WRNN995",1
"WSJopinion",1
"WSJwashington",1
"wyffnews4",1
"YouTube",1
