"Mention","Frequency"
"JeffFlake",170
"SenJohnMcCain",127
"POTUS",34
"MartinHeinrich",33
"dougducey",23
"realDonaldTrump",21
"timkaine",16
"EPA",13
"AZChamber",12
"Dbacks",12
"AZCardinals",11
"broomheadshow",11
"ChrisCoons",11
"USDA",11
"azcentral",10
"KFYI",10
"TomCoburn",10
"HillaryClinton",9
"washingtonpost",9
"ASU",8
"FoxNews",8
"KTAR923",8
"azwater",7
"foxandfriends",7
"GabbyGiffords",7
"JohnMcCain",7
"NPR",7
"RepMattSalmon",7
"SenRonJohnson",7
"SpeakerRyan",7
"UofA",7
"waitwait",7
"CAPArizona",6
"DMAFB",6
"GovBrewer",6
"marcorubio",6
"NTU",6
"RepGosar",6
"SpeakerBoehner",6
"StateDept",6
"TeamFlake",6
"arizonarepublic",5
"azfamily",5
"BruceStJames",5
"gwenifill",5
"mcuban",5
"NSF",5
"petersagal",5
"PHXSkyHarbor",5
"rollcall",5
"SenatorCollins",5
"SenFeinstein",5
"WesternAreaPowr",5
"abc15",4
"AZCounties",4
"CatoInstitute",4
"clairecmc",4
"csaofaz",4
"DeptofDefense",4
"FBI",4
"forestservice",4
"GovWaste",4
"LarryFitzgerald",4
"MittRomney",4
"Rio2016",4
"SenatePress",4
"SenBennetCO",4
"SenDeanHeller",4
"SenJohnBarrasso",4
"SenMikeLee",4
"SenSchumer",4
"SteveScalise",4
"TJShopeforAZ",4
"USDOTFHWA",4
"WhiteHouse",4
"12News",3
"AmericanLegion",3
"Amtrak",3
"ananavarro",3
"Andy_Tobin",3
"AZGOP",3
"AzMxCom",3
"AZSheriffs",3
"AZWRRC",3
"B3Strategies",3
"BarackObama",3
"BretBaier",3
"brianbabylon",3
"burgessev",3
"CapitolPolice",3
"chuckschumer",3
"CoconinoCounty",3
"ConcernedVets",3
"CoryBooker",3
"DeptVetAffairs",3
"DHSgov",3
"FOX10Phoenix",3
"Heritage",3
"HouseofCards",3
"jasoninthehouse",3
"JDMesnard",3
"joniernst",3
"kjzzphoenix",3
"mike_pence",3
"mohavecounty",3
"Morning_Joe",3
"NewsHour",3
"NIH",3
"phoenixpolice",3
"PhxChildrens",3
"PinalCounty",3
"RandPaul",3
"rickklein",3
"SenAlexander",3
"SenateGOP",3
"SenatorBurr",3
"SenatorLeahy",3
"SenatorReid",3
"SenDanCoats",3
"SenJohnThune",3
"senorrinhatch",3
"seungminkim",3
"SRPconnect",3
"StMarysFoodBank",3
"TalKopan",3
"TheJusticeDept",3
"troyhaydenfox10",3
"TucsonChamber",3
"USChamber",3
"USDOL",3
"USDOT",3
"VoteReagan",3
"wakeuptucson",3
"WPCareySchool",3
"WSJ",3
"YavapaiSheriff",3
"60Minutes",2
"ABCWorldNews",2
"AdamDriggs",2
"Alex_Naddour",2
"AmericanAir",2
"ArizonaBaseball",2
"AzCities",2
"azfb",2
"azgfd",2
"AZManufacturing",2
"BetsyDeVos",2
"billgatesaz",2
"brahmresnik",2
"BruceArians",2
"CBSThisMorning",2
"cc_sheriff",2
"Childhelp",2
"CityofPhoenixAZ",2
"CNNSitRoom",2
"cspan",2
"CWSoftballGame",2
"DailyMiner",2
"dannowicki",2
"DaveBratVA7th",2
"daveweigel",2
"DavidMuir",2
"EnergyGOP",2
"EricCantor",2
"espn",2
"FlakePress",2
"FlgChamber",2
"FreeBeacon",2
"FreedomWorks",2
"FreshProduceAA",2
"gatewayairport",2
"gcu",2
"GeneralBrnovich",2
"GeorgeWill",2
"GilbertAZMayor",2
"GlennHamer",2
"GoldwaterInst",2
"GPEC",2
"GrandCanyonNPS",2
"hereandnow",2
"HHSGov",2
"HonorFltAZ",2
"HouseGOP",2
"intel",2
"JebBush",2
"JeffOravits",2
"JenLongdon",2
"jeremyhobson",2
"jlsemmel",2
"JohnCornyn",2
"JohnKerry",2
"JonJustice",2
"JudyWoodruff",2
"LeaPeterson",2
"leehsienloong",2
"Letterman",2
"LornaRomero",2
"MarcelaGuerraNL",2
"MattKenneyUSA",2
"Max_Scherzer",2
"MayorStanton",2
"MazJobrani",2
"McConnellPress",2
"MeetThePress",2
"MeganRunyan",2
"meredithshiner",2
"MidwesternUniv",2
"Milbank",2
"mpsaz",2
"MVHSStuco",2
"NatResources",2
"NAU",2
"NEAarts",2
"NFIB",2
"NoheG",2
"OfficialHIMYM",2
"OrbitalATK",2
"oreillyfactor",2
"OrrinHatch",2
"Pamela_Hughes",2
"PaulDPetersen",2
"PBS",2
"phxchamber",2
"PostReid",2
"Raytheon",2
"RepMcSally",2
"RonHoonFox10",2
"ruizmassieu",2
"Sahuarita_Az",2
"samsteinhp",2
"schoolchoicewk",2
"ScottPruittOK",2
"Sen_JoeManchin",2
"SenateMajLdr",2
"SenateYouth",2
"SenatorDurbin",2
"SenatorHeitkamp",2
"SenatorShaheen",2
"SenatorTimScott",2
"SenBlumenthal",2
"SenBobCorker",2
"SenCoryGardner",2
"SenJoniErnst",2
"SenPatRoberts",2
"SenStevePierce",2
"SenToddYoung",2
"SenToomey",2
"SpecialReport",2
"SquawkCNBC",2
"tammybaldwin",2
"tedcruz",2
"TheDailyShow",2
"UnivisionAZ",2
"usbr",2
"uscapitol",2
"USFSSouthwest",2
"washcampus",2
"WITA_DC",2
"WWIIMemorial",2
"yavapaicounty",2
"YumaSheriff",2
"1030_KVOI",1
"1041kqth",1
"162ndFW",1
"4H",1
"A_SNFs",1
"AAHOA",1
"aanawebupdates",1
"ABC",1
"AdjutantArizona",1
"ADL_National",1
"AEI",1
"AEIecon",1
"AIPAC",1
"AJCityAZ",1
"AkGovBillWalker",1
"AlexNowrasteh",1
"AliABCNews",1
"Allstate",1
"AMC_TV",1
"AmerComm",1
"AnnCoulter",1
"anniemooney",1
"AOAforDOs",1
"APlayersProgram",1
"apsFYI",1
"ArizonaDEQ",1
"ArmyChiefStaff",1
"ArredondoSavage",1
"ARWomen",1
"asdbazgov",1
"ASEAC_Monsters",1
"AspenInstitute",1
"asuonline",1
"AZAGC",1
"azbiz",1
"azcopinions",1
"AZCWR",1
"AZLTAnews",1
"azmining",1
"azpolicy",1
"AZRegents",1
"azrestassn",1
"AZROCKPRODUCTS",1
"azrover",1
"aztechcouncil",1
"BachelorABC",1
"barrybroome",1
"BASISOroValley",1
"BASISPeoria",1
"BASISScottsdale",1
"BASISTucsNorth",1
"beckytallent",1
"BenAffleck",1
"bennyjohnson",1
"BenSasse",1
"bernieandsid",1
"bethjohnsonaz",1
"Beyonce",1
"BGCGW",1
"bill_oreilly_DN",1
"BillGates",1
"BlueBloods_CBS",1
"BobGrant21",1
"BoeingDefense",1
"BOSMetzger",1
"boyscouts",1
"brad_carlyon",1
"BrandonMcNult",1
"BreakingBad_AMC",1
"BrianSandoval",1
"BrophyNews",1
"brtingey42",1
"BuckeyeAZGov",1
"BullheadChamber",1
"Bullheadinfo",1
"BulsGreg",1
"BuzzFeedAndrew",1
"BYU",1
"Cactus_Bowl",1
"calebhentges",1
"CapitoforWV",1
"CarlosMSada",1
"carterkr",1
"CaterpillarInc",1
"cathiherrod",1
"CBPArizona",1
"CBPJobs",1
"CBS8",1
"CBSNews",1
"CDCgov",1
"Cecilia44",1
"ceidotorg",1
"CFR_org",1
"CGBSenado",1
"CGDev",1
"charrisazrep",1
"Chase",1
"ChrisChristie",1
"ChuckGrassley",1
"chucktodd",1
"cindymccain",1
"CityofKingman",1
"cityoftempe",1
"ClineKathleen",1
"ClintLHickman",1
"club4growth",1
"Cobham_plc",1
"CochiseCollege",1
"ColbyItkowitz",1
"ColdStone",1
"ConawayTX11",1
"ConcernedVetsSC",1
"Coolidgechamber",1
"CopperPointMu",1
"COSGP",1
"Costco",1
"CoxComm",1
"CraigCaplan",1
"Cubs",1
"CVSHealth",1
"darrenrovell",1
"DavidAdameCPLC",1
"davidgregory",1
"DavidVitter",1
"dcexaminer",1
"deedra2018",1
"defensecomm",1
"Denny_Barney",1
"DHallDbacks",1
"diananyad",1
"DianeSawyer",1
"Discover",1
"Djou4Hawaii",1
"DodieLondenEIPS",1
"doranamiller",1
"DouglasHispChbr",1
"drdavidhu",1
"DriveKnight",1
"DYWofAZ",1
"eacmonsters",1
"eacourier",1
"ed2med",1
"edatpost",1
"egregious8",1
"ehasselbeck",1
"ehuntermoore",1
"ejmontini",1
"elizabeth_oien",1
"elizabethforma",1
"EmbamexEUA",1
"emroberta",1
"ENERGY",1
"Engage_Cuba",1
"EPWGOP",1
"EWErickson",1
"ewg",1
"faa",1
"FAANews",1
"facebook",1
"FaceTheNation",1
"factcheckdotorg",1
"FamousOneRadio",1
"FCC",1
"FdA",1
"FHRepublican",1
"Finnerty_Meghan",1
"FixtheDebt",1
"FloorCharts",1
"FLOTUS",1
"FootballASU",1
"ForeignPolicy",1
"Fort_Huachuca",1
"forza_desiderio",1
"Frank_Underwood",1
"FranklinBlog",1
"frankpratt",1
"frankthorp",1
"Frostbe",1
"fry_X_cycle",1
"fullung",1
"GabyCuevas",1
"GameOfThrones",1
"gatesfoundation",1
"gcseca",1
"gcsknights",1
"GeorgeWillF",1
"GeriRosman",1
"GERONIMO__GF",1
"gilawpaz",1
"GilbertChamber",1
"GilbertJenn",1
"gilberttemple",1
"GilbertYourTown",1
"GildanNMbowl",1
"GinaEPA",1
"GlendaleAZ",1
"GlendaleChamber",1
"GlendaleUnionAZ",1
"GMA",1
"GoldenCrownBake",1
"GOP",1
"GOPinYavapaiAZ",1
"GotYourSix",1
"GovDucey",1
"governorbrewer",1
"GovernorBullock",1
"GovernorPerry",1
"GovernorTomWolf",1
"GovHerbert",1
"GovMarkDayton",1
"GovMikeHuckabee",1
"GovofCO",1
"GovPenceIN",1
"GovPhilScott",1
"GPLInc",1
"GregAbbott_TX",1
"greggutfeld",1
"Gregory_School",1
"GStephanopoulos",1
"HACUDC",1
"HavasuChamber",1
"HBO",1
"HeardontheHill",1
"HeatherAnWilson",1
"heathpoulter",1
"hereandnowrobin",1
"hiattf",1
"HubbleRay",1
"hud",1
"hughhewitt",1
"HugoSwire",1
"HumaneSociety",1
"hunterschwarz",1
"iava",1
"ildefonsogv",1
"Interior",1
"IsraeliPM",1
"ITI_TechTweets",1
"j_engel",1
"JakeLamb18",1
"jaketapper",1
"Jason_Samuels",1
"JasonPoblete",1
"JCBakerMX",1
"JChaseWilliams",1
"jcwilla2",1
"JeffBezos",1
"jeffsessions",1
"JenniferShutt",1
"JerryBrownGov",1
"JerryMoran",1
"Jessica1Pacheco",1
"jestei",1
"JetBlue",1
"JGorsheAZ",1
"JimAvilaABC",1
"jimmyfallon",1
"jimmykimmel",1
"joannaallhands",1
"JoeBiden",1
"Joey_Hudy",1
"JohnBerman",1
"JohnKasich",1
"JonathanTamari",1
"jorgeramosnews",1
"JoseAMeadeK",1
"JoseAndres_GR",1
"josephlawler",1
"josephrussousa",1
"jp_twist",1
"JRothschildAZ",1
"JRubinBlogger",1
"JuanManSantos",1
"JustServe",1
"JWLines",1
"jzembik",1
"KateNocera",1
"kathleenparker",1
"katiehobbs",1
"kcharliehicks",1
"KDooleyYoung",1
"KeepMemoryAlive",1
"KeithOlbermann",1
"kelliwardaz",1
"KellyO",1
"kelsey_snell",1
"KerbyFurniture",1
"kilmeade",1
"kristinapet",1
"KTar",1
"kurt13warner",1
"KurtRDavis",1
"KyrieMeMo",1
"laurenmakaleev",1
"LaurieGoldberg",1
"leagueofcities",1
"LizWFB",1
"LorenaOchoaR",1
"LTSDistrict",1
"LukeAFB",1
"MacEachernDoug",1
"MarchofDimes",1
"marciaBlackburn",1
"MariaBrink4451",1
"maricopacounty",1
"Mark4AZ",1
"MarkAGabriel",1
"MarkBriggsLaw",1
"MarkBurnettTV",1
"MarkUdall",1
"MarkWarner",1
"markwbrodie",1
"marthamaccallum",1
"MarthaMcSally",1
"mashable",1
"MassGovernor",1
"MatthewRandle",1
"Max_Pappas",1
"MayorGLord",1
"MayorNicholls",1
"maziehirono",1
"MCASYumaPAO",1
"McFarland78",1
"megynkelly",1
"MelanieLehn",1
"michaelcrow",1
"MichaelMathes",1
"michaelstrahan",1
"mikedebonis",1
"MikeFroman",1
"MilitaryOfficer",1
"milynnde",1
"mitchellreports",1
"Mkkelly70",1
"mmacfn1",1
"mmarkarian",1
"MomsDemand",1
"MorrisonASU",1
"MSB_MBA",1
"MtnViewToros",1
"MVToros5K",1
"mwcua",1
"myfoxphoenix",1
"myhlee",1
"NACoTweets",1
"NamPresidency",1
"Nationals",1
"NatlParkService",1
"NAUAthletics",1
"NavalAcademy",1
"NAZLeader",1
"NBCNightlyNews",1
"NBCPhiladelphia",1
"NC_Governor",1
"NeilDiamond",1
"netanyahu",1
"NFRW",1
"NickStarlingTV",1
"nielslesniewski",1
"nikkihaley",1
"NLRB",1
"nmclernon",1
"NMPistachios",1
"NogalesHispChbr",1
"nvca",1
"NXP",1
"nyjets",1
"nytimes",1
"oliviafierro",1
"OlsenKayla",1
"OpFreedomBirdAz",1
"OTLonESPN",1
"PatToomey",1
"paulocarreno",1
"paytonknopf",1
"pbsnewshour",1
"pcfrarizona",1
"Peggynoonannyc",1
"PeoriaChamberAZ",1
"peta",1
"PeterRoskam",1
"PhoenixMarathon",1
"phxboyschoir",1
"PHXFire",1
"PimaSheriff",1
"PinalCSO",1
"PLCranching",1
"politico",1
"PrescottNF",1
"President_Heine",1
"ProMexico",1
"Protectaxpayers",1
"PruSpirit",1
"qsuttonfr",1
"reformanacional",1
"Reince",1
"repblumenauer",1
"RepBradWenstrup",1
"RepDavidCook",1
"repdonnaedwards",1
"RepHensarling",1
"repjimcooper",1
"RepPeteOlson",1
"RepRonKind",1
"RepTonyRivero",1
"richreasons",1
"Rios_Rebecca",1
"RJRobb",1
"RMCSret",1
"RobertBluey",1
"RobertSGraham",1
"RobertYUribe",1
"robodellaz",1
"robyn_rsp",1
"RonBarberAZ",1
"RonWyden",1
"Rotary",1
"RyanZinke",1
"S_C_",1
"SALCLeaders",1
"Sasse4Senate",1
"sbordow",1
"scottpasmoretv",1
"ScottTheCowGuy",1
"ScrippsBee",1
"SDOInstitute",1
"SecretaryPerry",1
"secupp",1
"senadomexicano",1
"SenateRadioTV",1
"SenatorCarper",1
"SenatorFischer",1
"SenatorTester",1
"SenatorTomUdall",1
"SenCapito",1
"SenFlakeStaff",1
"SenJohnMcCaln",1
"senjudiciary",1
"senrobportman",1
"SenTedCruz",1
"shannonrwatts",1
"sherifflamb1",1
"ShopFloorNAM",1
"ShowLowChamber",1
"SierraVistaAZ",1
"simone_manuel",1
"SouthwestAir",1
"StabenowPress",1
"Starbucks",1
"Starnet",1
"StephenAtHome",1
"Steve_Chucri",1
"Steve_Gallardo",1
"SteveKingIA",1
"stevenmnuchin1",1
"SteveVoeller",1
"stuart_mcdaniel",1
"subzerowolf",1
"summit_group",1
"SusanPage",1
"SwiftTransport",1
"SWVChamber",1
"taxreformer",1
"Team_Shep",1
"tempechamber",1
"TempePrep",1
"tenwestfest",1
"TGen",1
"the_fowles",1
"the_USO",1
"TheDemocrats",1
"thehill",1
"TheOnion",1
"THispanicChmbr",1
"ThisWeekABC",1
"TIME",1
"TODAYshow",1
"toddzwillich",1
"tomfarley",1
"tomforese",1
"TonyFratto",1
"TonyOElumelu",1
"TortoiseNHound",1
"TorunnSinclair",1
"TracyJan",1
"TravisFlake",1
"Trevornoah",1
"Triadvocates",1
"TSandersGPCC",1
"TucsonNewsNow",1
"tucsonunified",1
"tvkatesnow",1
"TweetuhZurita",1
"TwitchyTeam",1
"UACRs",1
"uamedphx",1
"UATedu",1
"UnitedFresh",1
"UNMLOBOS",1
"USAID",1
"usairforce",1
"USArmy",1
"USATODAY",1
"usembassyharare",1
"USFWS",1
"USHCC",1
"USMC",1
"USNatArchives",1
"USNavy",1
"USRepDavidJolly",1
"USSenatePhoto",1
"USTreasury",1
"VaiSikahema",1
"Varneyco",1
"VinceLeach",1
"WalkingDead_AMC",1
"WalterIsaacson",1
"WASHLIT",1
"washpressclub",1
"Waymo",1
"waynepacelle",1
"WendyHawk142",1
"WeRRestaurants",1
"WESTMARC",1
"whitterslaw",1
"WickChamber",1
"WildflowerCEO",1
"WildlifeDay",1
"WillCarrFNC",1
"With",1
"wolfblitzer",1
"WVUfootball",1
"WWStuCo",1
"YumaCounty4H",1
"YumaFoodBank",1
"yumapolice1",1
"zatlyn",1
"ZoolanderMovie",1
