"Hashtag","Frequency"
"InternationalWomensDay",3
"Jonas",3
"LIUB",3
"marchmadness",3
"MinersPensionProtectionAct",3
"NationalSeafoodMonth",3
"NationalTrailsDay",3
"NDAA",3
"NetNeutrality",3
"playbookinterview",3
"RedCrossMonth",3
"SBW14",3
"SBW2015",3
"schoolbreakfast",3
"shopsmall",3
"SmallBusinessSaturday",3
"Sweet16",3
"ThankATeacher",3
"ThankYou",3
"TheConcertForValor",3
"townhall",3
"VeteransChoiceProgram",3
"Vets",3
"wagegap",3
"WorkForceWV",3
"wvchemspill",3
"WVflood",3
"wvgirlsbb",3
"100Days",2
"2017Jambo",2
"AEO2015",2
"agday2015",2
"AirForce",2
"AllRise15",2
"ARENA",2
"ArmyBDay",2
"AutismAwarenessDay",2
"BeAHero",2
"ChampionSummit",2
"ClayHuntSAV",2
"CommonsenseConnections",2
"ConfirmLynch",2
"Congress",2
"ConnectingWithWV",2
"CUSAChamp",2
"cwvrestweek",2
"DDay71",2
"DHS",2
"DomesticViolenceAwarenessMonth",2
"EMBA",2
"energy",2
"Energy",2
"EnergyDecoded",2
"equalpay",2
"ExtendCHIP",2
"FixGov",2
"FourthofJuly",2
"FundDHS",2
"givethanks",2
"GoldenHorseshoeDay",2
"GoldStarFamilies",2
"Halloween",2
"HappyFathersDay",2
"HappyMothersDay",2
"HolocaustRemembranceDay",2
"IfItsSunday",2
"IranTalks",2
"jointsession",2
"KXL",2
"LillyLedbetter",2
"MerryChristmas",2
"MIOSM30",2
"MothersDay",2
"MountaineerNation",2
"MSHA",2
"MTP",2
"MTPDaily",2
"NationalPoliceWeek",2
"NavyShip",2
"NewRiverGorge",2
"NewYear",2
"NHCW15",2
"NoLabelsRadio",2
"NPS100",2
"NTTW14",2
"NVW15",2
"opioid",2
"Outdoors4All",2
"PlaybookInterview",2
"PoliceWeek",2
"PopeFrancis",2
"PopeinDC",2
"POWMIA",2
"pressvirginia",2
"protectallwomen",2
"PTSDAwarenessDay",2
"PubliusAward",2
"rcpenergy",2
"resolutions",2
"RxProblem",2
"SaveLWCF",2
"SchoolLibraryMonth",2
"SCOTUSnominee",2
"SenManchin",2
"SkypeAThon",2
"smallbizsat",2
"SpecialReport",2
"StormInfoCenter",2
"SuicidePreventionMonth",2
"SuperBowl",2
"SWEET16",2
"TaxDay",2
"TheHerd",2
"ThrowbackThursday",2
"TPA",2
"TSCA",2
"USWNT",2
"VAWA",2
"Veteran",2
"VISTA50",2
"Wereth11",2
"WorkersMemorialDay",2
"WorldAIDSDay",2
"wvboysbb",2
"WVHonorFlight",2
"WVParkOfTheWeek",2
"100days",1
"10days",1
"114thCongress",1
"11days",1
"2015grads",1
"4HCWF",1
"5StarChallenge",1
"AARP2015",1
"aew2015",1
"AffordableCareAct",1
"agday",1
"airmen",1
"ALMBS",1
"almostheaven",1
"ALSIceBucketChallenge",1
"alzforum",1
"AMARights",1
"AmericanHeartMonth",1
"AmericanJobCenter",1
"AmericasBestCommunities",1
"apoy14",1
"APOY15",1
"apweek",1
"ARC",1
"armystrong",1
"AtlAfterHours",1
"atlwaronpoverty",1
"AuditThePentagon",1
"autism",1
"Axios360",1
"BatonRouge",1
"BeatBuffalo",1
"BeatCancer",1
"BeatthePress",1
"BehindTheScenes",1
"BensBeginners",1
"BestLandscapeof2013",1
"BHinPhilly",1
"Big12WBB",1
"BikerBash",1
"BillofRights",1
"bipartisan",1
"bipartisanship",1
"blacklung",1
"BlackwaterBrewingCo",1
"BostonStrong",1
"BPClive",1
"BREAKING",1
"breathtaking",1
"budget",1
"BudgetDeal",1
"BusinessSummit",1
"cancer",1
"CareersBeginHere",1
"caregivers",1
"CBOscore",1
"CBP2014",1
"CCS",1
"CenterSeat",1
"CGI2016",1
"ChalleNGeCommunity",1
"championsummit",1
"CharlestonBrewingCo",1
"CharlesTown",1
"Charlottesville",1
"CherryBlossomPrincess",1
"Chopped",1
"CIA",1
"CircleofHonor",1
"CivilRightsAct1964",1
"ClayHunt",1
"ClimateChange",1
"CMJ2015",1
"cnnsotu",1
"CNNSOTU",1
"CoalAct",1
"CocaCola",1
"CoffeeandCommonSense",1
"ComeyHearings",1
"commonsense",1
"CommunityResilience",1
"CommunitySchools",1
"Concord",1
"ConnectingWithWVians",1
"CountryRoads",1
"CR",1
"creditunion",1
"CWSG",1
"CyberMonday",1
"Dallas",1
"DayInTheLife",1
"DayOfHope",1
"DCForumCCUS",1
"DDay",1
"DDay70",1
"DDAY71",1
"DDay72",1
"DEA",1
"defeatmalaria",1
"DegreesNotDebt",1
"DEsymposium",1
"Devos",1
"DiabetesMonth",1
"DirectorComey",1
"doddfrank",1
"DOJ",1
"Doodle4Google",1
"dreamBIG",1
"DreamHome",1
"drugabuse",1
"DrugAbuse",1
"DrugTakeBackDay",1
"DrugTakeBackDays",1
"earlyed",1
"EarthDay",1
"Easter",1
"eatinglocal",1
"eatlocal",1
"Ebola",1
"ECAA",1
"education",1
"ElectionDay",1
"Emmy",1
"Emmy2014",1
"EMS",1
"EndTrafficking",1
"EnergyDebate",1
"engageUSA",1
"EPW",1
"EyewitnessWV",1
"FAA",1
"faithnation",1
"FarmBill",1
"FF",1
"FighterAces",1
"FinancialLiteracyMonth",1
"FirePreventionMonth",1
"FirePreventionWeek",1
"FirstDayofWinter",1
"FiscalHero",1
"FixFlood",1
"fnpolitics",1
"FollowMyFriendFriday",1
"funfact",1
"G20Summit",1
"GBEinDC",1
"gearupworks",1
"GIBill70th",1
"GiveThanks",1
"GoHerd",1
"Gold2017",1
"GoldStarMothersDay",1
"GoMountaineers",1
"GoPurple",1
"GoRedWearRed",1
"GrahamCassidyBill",1
"GrayTV",1
"GreenbrierCBOC",1
"GreenbrierClassic",1
"gunsense",1
"HaleysLetter",1
"HaleysStory",1
"HappyHanukkah",1
"happymothersday",1
"HayleysStory",1
"HeadStart50",1
"healthcare",1
"healthcarebill",1
"HerdNation",1
"heroinenetflix",1
"HeroineNetlix",1
"HIDTA",1
"HighwayBill",1
"HillDay15",1
"HireVets",1
"HobbyLobby",1
"HungerHeroes",1
"Huntington",1
"ICMYI",1
"IdeasForum",1
"iheartcaregivers",1
"IHireVeterans",1
"IMCP",1
"Inauguration",1
"InfrastructueWeek",1
"inspire2DC",1
"invest3to6",1
"InvestinUS",1
"Iran",1
"IranLetter",1
"Iraq",1
"IWD2015",1
"IWD2016",1
"Jambo2017",1
"Jessieslaw",1
"JessiesLaw",1
"JimmyV",1
"JobCorpsWorks",1
"Jobs",1
"JogForJessa",1
"Jointsession",1
"JVTA",1
"KeepingFamiliesClose",1
"Keystone",1
"KeystonePipeline",1
"KidsStateDinner",1
"KingvBurwell",1
"LetsGoHerd",1
"Lewisburg",1
"LightItUpBlue",1
"Lincoln",1
"Lincoln150",1
"Live",1
"LiveOnNews9",1
"LoveYourMelon",1
"LWCF50",1
"makewvdrugfree",1
"makeWVdrugfree",1
"MarchMaddness",1
"McDowell",1
"MedalofHonor",1
"Medicaid",1
"Medicare",1
"merrychristmas",1
"MFGDay15",1
"MilConVA",1
"MilFams",1
"MilitaryFamilyAppreciationMonth",1
"MilitaryFamilyMonth",1
"MilitarySpouseAppreciationDay",1
"MineRescueDay",1
"minersprotectionact",1
"MissAmerica",1
"MissWV",1
"morningjoe",1
"Mountaineer",1
"MountaineersGoFirst",1
"Mulvaney",1
"Munich",1
"MustRead",1
"MyVetBiz",1
"NARUCWinter",1
"NASDAQ",1
"natgas",1
"nationalchampionship",1
"NationalChampionship",1
"NationalDrugTakeBackDay",1
"NationalGirlScout",1
"NationalGirlScoutDay",1
"NationalMineRescueDay",1
"NationalNutritionMonth",1
"NationalScienceBowl",1
"NationalSelfieDay",1
"NationalService",1
"NationalTeacherDay",1
"Natitude",1
"navy",1
"NCAATournament",1
"NCAPM2016",1
"NEAOurTown14",1
"NEASpring2015",1
"NeverAgain",1
"neverforget",1
"NewDay",1
"Newport",1
"NewRiver",1
"NGD14",1
"NorthKorea",1
"NR100",1
"NSB2018",1
"ntcalegconf",1
"NuclearOption",1
"NursesWeek",1
"NYLC",1
"OAM2014",1
"OD15",1
"opioidabuse",1
"opioids",1
"opportunityalert",1
"Paris",1
"ParisAgreement",1
"parks",1
"PassportAwarenessMonth",1
"PatriotAct",1
"paycheckfairness",1
"PaycheckFairness",1
"PayToPlay",1
"PC15",1
"PeabodyWinner",1
"PeaceCorpsWeek2014",1
"Periscope",1
"PGAHope",1
"powerofrural",1
"POWMIARecognitionDay",1
"POY14",1
"PrayForNice",1
"Price",1
"PrincetonTimes",1
"PROMISE",1
"PROPAct",1
"PTSD",1
"publiclands",1
"Pulitizer",1
"PurpleHeartDay",1
"Qatar",1
"QatarUSA",1
"QER",1
"rcopioidcrisis",1
"ReachUp",1
"RebuildRenew",1
"RECLAIMAct",1
"refugees",1
"ReliableEnergy",1
"RideForFallenServiceHeros",1
"RioOlympics",1
"RIP",1
"RiseWV",1
"RollTide",1
"Rosenstein",1
"RuralHealthDay",1
"safedriving",1
"SafeFood",1
"SamsungSolvePVMS",1
"Scenes",1
"SD2015",1
"SemperFi",1
"SemperParatus",1
"Senate",1
"SenateHealthCommittee",1
"SenatorJoeJobFair",1
"SenatorJoeJobs",1
"Sept11",1
"September11th",1
"ServiceYear",1
"SFWV2017",1
"Shale",1
"SheBelieves",1
"ShopSmall",1
"SkillsDay",1
"SkinnyRepeal",1
"SkiWV",1
"Skype",1
"SmallBizSaturday",1
"SnowStorm",1
"SocialSecurity",1
"SpecialOlympics",1
"specialreport",1
"SpeicalReport",1
"SRRbot",1
"standup4vets",1
"Starstruck",1
"STILEhouse",1
"StillWaiting",1
"StoriesThatMatter",1
"StPatricksDay",1
"StreamProtectionRule",1
"StrollingThunder",1
"SuicideAwarenessWeek",1
"SURF",1
"sweet16",1
"SyrianRefugees",1
"TakeFlight",1
"TaxReform",1
"tbt",1
"TeacherAppreciationWeek",1
"TeacherOfTheYear",1
"TeamManchin",1
"teamusa",1
"TeamUSA",1
"ThankAMiner",1
"Thanks2Vets",1
"ThanksgivingDayParade",1
"thankyou",1
"thinkbabies",1
"Thrive",1
"THUD",1
"TimeToBuild",1
"TJTripoli",1
"TofA2014",1
"TownHall",1
"TPP",1
"TRIO",1
"TurnThisTownAround",1
"TurnUpTheTips",1
"Twitter",1
"UMWA",1
"UnitedBank",1
"USAFreedomAct",1
"USAFREEDOMAct",1
"USAvGER",1
"USMC239",1
"USMNT",1
"USSYP2015",1
"ValentinesDay",1
"VASummerofService",1
"VEDAY70",1
"veteran",1
"VeteransJobCaucus",1
"VeteransResourceFair",1
"VietnamWar",1
"VisaWaiverProgram",1
"VIsitWheeling",1
"VisitWV",1
"VJDay",1
"volunteersweek",1
"VolunteersWeek",1
"VolunteerWeek",1
"Vote4Vets",1
"VoteARama",1
"wagehope",1
"WallStreet",1
"WarOnPoverty",1
"WashingtonSucks",1
"WearingOrange",1
"westbygod",1
"WeThePeople",1
"WHD2016",1
"wildandwonderful",1
"WilliamsonWV",1
"winter",1
"winterstormjonas",1
"WinterStormJonas",1
"WinterStormThor",1
"wjmc2016",1
"WomensDay",1
"WomensEqualityDay",1
"WorldCup",1
"WorldHabitatDay",1
"WorldHealthDay",1
"wphalftime",1
"WRDA",1
"WSAZ",1
"wv",1
"WV_Qatar",1
"WVBizSum",1
"WVday",1
"WVderail",1
"WVDOH",1
"WVEdSummit",1
"wvfloods",1
"WVIBHC2015",1
"WVJobs",1
"WVNatlGuard",1
"WVproud",1
"WVRestaurantWeek",1
"wvstrong",1
"WVTRIO",1
"WVU150",1
"WVUHoops",1
"WVURifleBack2Back",1
"WVUvsBAMA",1
"WVUvsBUF",1
"WVUvsMD",1
"WVYOC",1
