"Mention","Frequency"
"MarkWarner",469
"timkaine",135
"POTUS",46
"GovernorVA",28
"SenatorBurr",25
"amyklobuchar",23
"AARPVa",21
"clairecmc",21
"Sen_JoeManchin",18
"wmata",18
"SenateFinance",17
"SenJohnMcCain",17
"RonWyden",16
"VaWomensConf",16
"Morning_Joe",15
"mitchellreports",14
"SenateDems",14
"DeptVetAffairs",13
"SenatorBarb",13
"CFPB",12
"virginia_tech",12
"BPC_Bipartisan",11
"HIIndustries",11
"RepMcCaul",11
"USNavy",11
"UVA",11
"jaketapper",10
"MSNBC",10
"NatlParkService",10
"PattyMurray",10
"pilotnews",10
"politico",10
"senorrinhatch",10
"USOPM",10
"CNN",9
"Daily_Press",9
"jfradioshow",9
"KellyAyotte",9
"MineWorkers",9
"SenatorCollins",9
"senrobportman",9
"wolfblitzer",9
"CoryBooker",8
"DeptofDefense",8
"NASA",8
"NASA_Langley",8
"NoVaTechCouncil",8
"realDonaldTrump",8
"SenatorIsakson",8
"AlexandriaVAPD",7
"AtlanticCouncil",7
"CNNSitRoom",7
"FaceTheNation",7
"FTC",7
"LoopEmma",7
"NRFnews",7
"RobWittman",7
"SenAngusKing",7
"SenatorTester",7
"SenWarren",7
"SquawkCNBC",7
"TeamCavuto",7
"usedgov",7
"washingtonpost",7
"ASlavitt",6
"AspenInstitute",6
"DataInnovation",6
"GetUSCovered",6
"girlscouts",6
"MarkHerringVA",6
"MarkWarnerVA",6
"MeetThePress",6
"repbobbyscott",6
"roanoketimes",6
"RTDNEWS",6
"SenatorHeitkamp",6
"SenBobCorker",6
"SenCoryGardner",6
"SenDonnelly",6
"SenGillibrand",6
"SenStabenow",6
"USCBO",6
"USTreasury",6
"UVAMensHoops",6
"VCU",6
"_HamptonU",5
"Chamber757",5
"ChrisCoons",5
"ChrisMurphyCT",5
"DHSgov",5
"FoxNewsSunday",5
"HiddenFigures",5
"IALpov",5
"JMU",5
"jocefromthenews",5
"kylegriffin1",5
"marcorubio",5
"Newseum",5
"ODUFootball",5
"OrbitalATK",5
"osssociety",5
"PetersburgNPS",5
"repjohnlewis",5
