"Hashtag","Frequency"
"Trumpcare",134
"2017townhall",94
"GOPTaxPlan",89
"GOPTaxScam",43
"NetNeutrality",38
"Medicaid",33
"ReleaseTheReturns",31
"SOTU",27
"GoDucks",26
"2016townhall",24
"TrumpBudget",24
"VoteByMail",24
"Rule41",23
"BrowserSpying",22
"DoYourJob",22
"GrahamCassidy",22
"2017townhalls",20
"2018townhall",19
"Dreamers",19
"Medicare",19
"OregonWay",19
"DACA",18
"GetCovered",18
"ListeningToTheFuture",18
"Section702",18
"TrumpTaxScam",17
"FamilyFirstAct",16
"netneutrality",16
"browserspying",15
"RonReport",15
"SMHact",15
"2016TownHall",14
"OpenEnrollment",14
"RepealAndRun",14
"Gorsuch",13
"NoBackdoors",13
"TrumpCare",13
"ComeyHearing",12
"GetOutdoors",12
"GoBeavs",11
"hemp",11
"MillennialMon",11
"Mnuchin",11
"OnThisDay",11
"taxreform",11
"ACA",10
"ACBW",10
"CTE",10
"DreamActNow",10
"JointSession",10
"PriceIsWrong",10
"TaxDay",10
"DisarmHate",9
"FISA",9
"HigherEd",9
"RipCity",9
"SaveNetNeutrality",9
"TBT",9
"TortureReport",9
"trumpcare",9
"Zika",9
"CHIP",8
"FourthofJuly",8
"ProtectDreamers",8
"RCTID",8
"StandWithPP",8
"SunshineWeek",8
"Trumpcuts",8
"FindYourPark",7
"HempHistoryWeek",7
"IStandWithPP",7
"MarchMadness",7
"VeteransDay",7
"YoungmanOnEllen",7
"EarthDay",6
"Enough",6
"EpiPen",6
"EqualPay",6
"FightHunger",6
"KeepItPublic",6
"MonumentsForAll",6
"Mosier",6
"NationalParkWeek",6
"protectnetneutrality",6
"SCOTUS",6
"ShowUsTheBill",6
"torturereport",6
"100YearsStrong",5
"AmericaSpeaksOut",5
"animalwelfarereports",5
"CBOscore",5
"climatechange",5
"DreamAct",5
"EndFireBorrowing",5
"enough",5
"FollowTheMoney",5
"FreeCreditFreeze",5
"Hanford",5
"HempOnTheHill",5
"MLKDay",5
"MLSCup",5
"SaveMedicaid",5
"TaxReform",5
"adviseandconsent",4
"AHCA",4
"CISA",4
"DeVos",4
"DREAMers",4
"EndTheBan",4
"ESSA",4
"ExtendCHIP",4
"FactsMatter",4
"ForeclosureKing",4
"KidsToParks",4
"Periscope",4
"ProtectThePacific",4
"RepublicanShutdown",4
"trumptaxscam",4
"votebymail",4
"2016townhalls",3
"BrokenPromises",3
"CDA230",3
"CiderCon2016",3
"ClimateChange",3
"Comeyhearing",3
"CyberMonday",3
"DefendDACA",3
"DREAMer",3
"EagleCreekfire",3
"EliteGiveaway",3
"facts",3
"factsmatter",3
"fighthunger",3
"FinalFour",3
"GunViolence",3
"jointsession",3
"Jointsession",3
"LGBT",3
"MemorialDayWeekend",3
"NoBillNoBreak",3
"NoOnDeVos",3
"oiltrain",3
"OlympicTrials",3
"oregonbeer",3
"ParisAgreement",3
"PreparePreparers",3
"protectourcare",3
"ProtectTheArctic",3
"releasethereturns",3
"repealandrun",3
"Rio2016",3
"SCOTUSnom",3
"SocialSecurity",3
"STEM",3
"UnlockTheBox",3
"WhatMomsNeed",3
"2017TownHalls",2
"AMA",2
"brokenpromise",2
"ChetcoBarFire",2
"cider",2
"CIDER",2
"climatemarch",2
"CryptoSummit",2
"DAPL",2
"DDay",2
"DMCA",2
"DREAMAct",2
"EagleCreekFire",2
"elitegiveaway",2
"EndHunger",2
"ENOUGH",2
"EqualityAct",2
"EqualPayDay",2
"FamilyFirst",2
"filibuster",2
"FireBannon",2
"FISA702",2
"FixDMCA",2
"fostercare",2
"GetOudoors",2
"GivingTuesday",2
"GOPtaxbill",2
"GoViks",2
"highered",2
"holdthefloor",2
"HonorFlight",2
"ImmigrantRights",2
"InternationalWomensDay",2
"InTheRed",2
"keepthepromise",2
"KillTheBill",2
"KingBreakfast2016",2
"LACatPOR",2
"LoveIsLove",2
"MakeAmericaSickAgain",2
"marchmadness",2
"MayDay2017",2
"MnuchinRule",2
"MrRobot",2
"Mulvaney",2
"NAIAFCS",2
"NationalVoterRegistrationDay",2
"NPS100",2
"NWSLChampionship",2
"OHSU",2
"OnwardRoseCity",2
"ORBizSummit",2
"passCASAct",2
"PaycheckFairness",2
"PaycheckFairnessAct",2
"Pruitt",2
"ReadTheReport",2
"ReclaimRoe",2
"RejectPruitt",2
"ReleaseYourTaxes",2
"ReproHealth",2
"RightsCon",2
"RIPinternet",2
"SaveTheHelo",2
"ScamAlert",2
"secretlaw",2
"SMHAct",2
"SOHillDay",2
"spentgrain",2
"StandingwithStandingRock",2
"StandWithDreamers",2
"STEAM",2
"StopCISA",2
"StopTheSham",2
"SuperBowl",2
"TaxChat",2
"TeacherAppreciationDay",2
"TrumpsBrokenPromises",2
"TrumpShutdown",2
"TrumpTolls",2
"UAS",2
"UCCSTRONG",2
"WHChamps",2
"WhistleblowerRetaliation",2
"ZikaVirus",2
"10branch",1
"2016town",1
"2017fownhall",1
"2017town",1
"2017TownHall",1
"2018TownHall",1
"2018TownHallls",1
"2018townhalls",1
"AaronsLaw",1
"ACCESS",1
"ACHA",1
"agetax",1
"AgeTax",1
"alternativefact",1
"AmericanCraftBeerWeek",1
"AmericanDreamer",1
"animalwelfare",1
"AnimalWelfareReports",1
"ArcticRefuge",1
"ATTTimeWarner",1
"AuditThePentagon",1
"Bahrain",1
"BearsEars",1
"beatcancer",1
"BendBeavs",1
"broadbandprivacy",1
"BroadbandPrivacy",1
"BrokenPromise",1
"BuyAmerica",1
"CampusSexualAssault",1
"CASAct",1
"CascadeSiskiyou",1
"CassidyGraham",1
"CBOSCORE",1
"ChangetheStory",1
"ChetcoBarfire",1
"childwelfare",1
"CHIPworks",1
"CiderAct",1
"CIDERact",1
"CitizensUnited",1
"classof2016",1
"collegeblackout",1
"COP21",1
"COP23",1
"counteverystudent",1
"crabfest",1
"CTC",1
"CupBound",1
"CuresAct",1
"DefendCFPB",1
"Devos",1
"DontTaxTheInternet",1
"DoOURjob",1
"DoYourJobFriday",1
"DPS2016",1
"DREAMActNow",1
"Dreamer",1
"eaglecreekfire",1
"EITC",1
"Elite8",1
"EliteEight",1
"EliteGiveway",1
"emoluments",1
"encryption",1
"Endhunger",1
"EndHungerNow",1
"EqualDignity",1
"evTOL",1
"factcheck",1
"FBF",1
"FF",1
"FightCancer",1
"finsecurity",1
"firefix",1
"Flint",1
"FlintWaterCrisis",1
"FOIA",1
"fosterkids",1
"Fridayforum",1
"FYI2017",1
"GetUSCovered",1
"GIBillFairness",1
"GirlsLead17",1
"GoodTrouble",1
"GOP",1
"GoPilots",1
"GOPTaxBill",1
"GOPtaxplan",1
"GPSact",1
"GPSAct",1
"grahamcassidy",1
"grandfamilies15",1
"GrandRally",1
"GrandStaircase",1
"Hanukkah",1
"HappyCanyon",1
"HEA",1
"Hearts4PDX",1
"hemphistoryweek",1
"heretostay",1
"HereToStay",1
"higherEd",1
"HoldTheFloor",1
"HolidayBikeDrive",1
"HometownPride",1
"HorseCreekComplex",1
"hospice",1
"HospiceMonth",1
"ICareAboutTheTaxReturns",1
"IDAHOT",1
"InfrastructureWeek",1
"inners",1
"iRegistered",1
"IStandwithPP",1
"ITFA",1
"IWD2016",1
"JonesFire",1
"KidstoParks",1
"KUMA",1
"KXL",1
"LaborDay",1
"Laika",1
"leterbuck",1
"LetLizSpeak",1
"LGBTEquality",1
"LGBTQ",1
"LicensetoDiscriminate",1
"LicenseToDiscriminate",1
"LIHTC",1
"listeningtothefuture",1
"LiveatUrban",1
